team,player,overall
Germany,A. Barkok,69
France,Z. Youssouf,69
Senegal,M. Wagué,69
South Africa,L. Singh,69
Netherlands,D. Vente,69
Georgia,G. Arabidze,69
Poland,P. Dawidowicz,69
Russia,A. Mitryushkin,69
Belgium,A. Leya Iseka,69
England,R. Kent,69
Germany,M. Mittelstädt,69
England,K. Walker-Peters,69
France,J. Fuchs,69
Spain,Edu Expósito,69
Serbia,B. Radunović,69
Denmark,V. Nelsson,69
Italy,F. Cassata,69
France,F. Ballo-Touré,69
Mali,M. Djenepo,69
Netherlands,T. Malacia,69
Slovenia,J. Repas,69
Cameroon,I. Ganago,69
Croatia,B. Sosa,69
Chile,J. Fuentes,69
Spain,Carlos Fernández,69
France,T. Ambrose,69
Chile,R. Echeverría,69
Iceland,R. Rúnarsson,69
Italy,L. Morosini,69
Spain,David Concha,69
England,J. Williams,69
Russia,N. Chernov,69
Spain,Jorge Sáenz,69
Ukraine,M. Matvienko,69
Colombia,A. Montero,69
France,J. Makengo,69
Argentina,G. Montiel,69
United States,S. Moore,69
Belgium,E. Cobbaut,69
Japan,Y. Suzuki,69
Portugal,Verdasca,69
Ghana,L. Blessing,69
Norway,D. Johnsen,69
Spain,Cucurella,69
Cameroon,P. Kunde Malong,69
Spain,Pau Torres,69
Paraguay,J. Medina,69
Egypt,M. Hamdy,69
England,S. Gallagher,69
Germany,J. Gyamerah,69
Denmark,A. Hjulsager,69
Germany,L. Waldschmidt,69
Colombia,J. Narváez,69
Sweden,N. Eliasson,69
Italy,L. Valzania,69
Senegal,R. Coly,69
Peru,A. Polo,69
Spain,Raúl Guti,69
Mexico,R. Gudiño,69
Germany,M. Christiansen,69
Italy,L. Dickmann,69
Germany,L. Klünter,69
France,A. Kalulu,69
Nigeria,T. Awoniyi,69
Germany,P. Erras,69
Brazil,Allan,69
Peru,L. Abram,69
Poland,P. Szymiński,69
Spain,Aleix Febas,69
France,I. Cardona,69
Nigeria,I. Mathew,69
Spain,Marc Cardona,69
Spain,Delmás,69
Uruguay,M. Olivera,69
Croatia,T. Bašić,69
England,J. Blackman,69
England,H. Reed,69
Switzerland,M. Salvi,69
France,P. Reulet,69
England,J. Swift,69
Antigua and Barbuda,M. Romeo,69
Serbia,N. Ninković,69
Republic of Ireland,C. O'Dowda,69
Argentina,T. Casasola,69
Australia,A. Mabil,69
Germany,M. Gersbeck,69
England,J. Harrop,69
Colombia,S. Mosquera,69
Chile,I. Lichnovsky,69
Italy,C. Lombardi,69
Chile,B. Véjar,69
Colombia,C. Arango,69
Spain,Guille Donoso,69
Spain,David Raya,69
Scotland,C. Cadden,69
Norway,M. Normann,69
United States,J. Glad,69
Bosnia and Herzegovina,S. Prevljak,69
Germany,F. Bredlow,69
Argentina,N. Fernández,69
Guinea-Bissau,C. Embalo,69
Romania,G. Puşcaş,69
Algeria,M. Fares,69
Netherlands,H. ter Avest,69
Argentina,S. Rosales,69
Argentina,D. Barbona,69
Colombia,C. Arrieta,69
Spain,Sergi Palencia,69
Germany,G. Prömel,69
Netherlands,G. Troupée,69
Argentina,M. Guanini,69
Spain,Undabarrena,69
Belgium,B. Heynen,69
Germany,J. Huth,69
Chile,J. Carreño,69
United States,M. Turner,69
Norway,J. Glesnes,69
Mexico,J. Sánchez,69
Germany,R. Bormuth,69
Portugal,Aurélio Buta,69
Slovakia,M. Bero,69
Belgium,O. De Wolf,69
Chile,J. Abrigo,69
China,Deng Hanwen,69
Canada,M. Kaye,69
Greece,P. Tsintotas,69
Slovenia,L. Stulac,69
South Africa,M. Madisha,69
Spain,Luca Sangalli,69
Italy,D. Bisoli,69
France,E. Gnahoré,69
England,J. Murphy,69
Poland,R. Murawski,69
Norway,P. Bråtveit,69
Norway,E. Hestad,69
Belgium,J. Vanlerberghe,69
United States,J. Green,69
Kosovo,B. Halimi,69
United States,K. Manneh,69
England,C. Akpom,69
Brazil,Alef,69
Italy,D. Biraschi,69
Chile,D. Melo,69
France,F. Bahlouli,69
Argentina,E. Godoy,69
Germany,M. Stefaniak,69
Portugal,Tomás Podstawski,69
Morocco,H. Sakhi,69
Germany,P. Seguin,69
France,G. Kyei,69
Brazil,Joelinton,69
Argentina,J. Rodríguez,69
Spain,Javi Muñoz,69
Sweden,F. Brorsson,69
Spain,Brian Oliván,69
Belgium,A. Nkaka,69
Senegal,J. Rassoul,69
Ghana,E. Hackman,69
Romania,A. Ivan,69
Slovenia,A. Šporar,69
Germany,M. Hartel,69
France,R. Oudin,69
Netherlands,D. Warmerdam,69
Georgia,O. Kakabadze,69
Congo,S. Ganvoula,69
Ghana,I. Sackey,69
Ecuador,J. Orejuela,69
Spain,Calero,69
Austria,P. Haring,69
Czech Republic,M. Havel,69
Nigeria,T. Jibril,69
Belgium,A. Öztürk,69
Spain,Adrián Ortolá,69
Spain,Pablo Marí,69
Central African Republic,A. Youga,69
Portugal,Rui Silva,69
Saudi Arabia,A. Aseri,69
Sweden,L. Wahlqvist,69
Spain,Caro,69
Argentina,J. Cavallaro,69
Italy,G. Monachello,69
Jamaica,A. Powell,69
Colombia,M. Gómez,69
Iraq,D. Ismail,69
Ghana,G. Koomson,69
France,D. Cavaré,69
Colombia,J. Medranda,69
Guinea,D. Camara,69
Brazil,Felipe Macedo,69
Portugal,Núrio,69
Greece,L. Choutesiotis,69
Belgium,J. Kayembe,69
Scotland,S. Kingsley,69
Austria,P. Schobesberger,69
Mali,C. Keita,69
Ivory Coast,C. Bedia,69
France,M. Gakpa,69
Brazil,Sergio Santos,69
Netherlands,B. Nieuwkoop,69
Argentina,M. Martínez,69
Congo,D. Saint-Louis,69
Poland,J. Niezgoda,69
Japan,N. Ueda,69
Argentina,M. Moreno,69
Spain,Santi Comesaña,69
Ghana,L. Abubakar,69
Norway,K. Zachariassen,69
Turkey,N. Sangaré,69
Brazil,Cláudio Falcão,69
Mexico,A. Briseño,69
England,J. Bidwell,69
England,J. McEachran,69
France,L. Landre,69
England,J. Vela,69
Australia,J. Brillante,69
Spain,Jon Toral,69
England,T. Kane,69
Spain,Ruiz de Galarreta,69
Paraguay,B. Montenegro,69
Germany,B. Uphoff,69
Nigeria,L. James,69
South Korea,Lee Seul Chan,69
Costa Rica,J. Ruiz,69
Sweden,A. Linde,69
Austria,L. Spendlhofer,69
Comoros,R. Abdullah,69
Israel,O. Altman,69
Sweden,M. Tanković,69
Germany,P. Weihrauch,69
Brazil,Leandrinho,69
Mexico,L. García,69
Spain,Pinillos,69
Montenegro,M. Bakić,69
Sweden,P. Cibicki,69
Wales,L. Evans,69
France,J. Pi,69
Austria,C. Stanković,69
Chile,S. Vegas,69
Italy,A. Barberis,69
Switzerland,S. Janko,69
Germany,M. Cacutalua,69
Morocco,A. El Messaoudi,69
France,T. Pellenard,69
Argentina,Y. Cabral,69
Mexico,J. Silva,69
England,J. Smith,69
Senegal,A. Mbengue,69
Turkey,T. Serbest,69
China,Wei Shihao,69
Germany,M. Ritter,69
France,J. Dompé,69
Chile,B. Ampuero,69
Peru,M. Araujo,69
Brazil,Felipe Pires,69
Argentina,F. Álvarez,69
Brazil,Lucas Venuto,69
Netherlands,H. Jurjus,69
Australia,M. Degenek,69
Brazil,Anderson Lopes,69
Spain,Javi Galán,69
Norway,S. Juklerød,69
Spain,Pomares,69
Peru,C. Cáceda,69
Spain,Ratón,69
Colombia,B. Riascos,69
Austria,N. Dovedan,69
Spain,Borja Herrera,69
Ecuador,L. Caicedo,69
Japan,S. Kaneko,69
Gambia,Y. Njie,69
Bosnia and Herzegovina,H. Duljević,69
Algeria,O. Darfalou,69
Morocco,B. Boulahroud,69
Brazil,Kaio Pantaleão,69
England,L. Garbutt,69
Spain,Edu Ramos,69
Poland,D. Dąbrowski,69
Finland,J. Joronen,69
Scotland,S. May,69
Republic of Ireland,A. O'Brien,69
Albania,F. Veseli,69
Germany,J. Blaswich,69
Spain,Oriol Rosell,69
Chile,D. Rubio,69
Czech Republic,O. Petrák,69
Italy,M. Valoti,69
Scotland,J. Holt,69
Switzerland,L. Gülen,69
Netherlands,R. Pröpper,69
Chile,B. Rabello,69
Portugal,Lucas João,69
Italy,R. Improta,69
Italy,M. Fossati,69
Mexico,J. Gómez,69
Argentina,G. Gil Romero,69
Cyprus,P. Sotiriou,69
Norway,S. Heltne Nilsen,69
Spain,Pablo Pérez,69
Turkey,T. Çalış,69
Uruguay,S. Rochet,69
Netherlands,D. Dos Santos,69
United States,D. Romney,69
Colombia,J. Moya,69
Japan,S. Nakatani,69
Serbia,B. Nastić,69
Nigeria,S. Eduok,69
Ecuador,R. Ibarra,69
France,G. Robail,69
United States,Luis Felipe,69
Brazil,Farley,69
Norway,F. Gulbrandsen,69
France,L. Damour,69
Norway,S. Wangberg,69
Norway,R. Gabrielsen,69
Mexico,J. Rodríguez,69
Germany,G. Nauber,69
England,L. Moult,69
United States,J. Agudelo,69
Portugal,Mika,69
Switzerland,O. Buff,69
England,J. Lundstram,69
France,Z. Boucher,69
Germany,K. Kraus,69
Australia,A. Taggart,69
England,N. Byrne,69
Spain,Iván Sánchez,69
Ivory Coast,M. Koné,69
Haiti,J. Louis,69
England,K. Stewart,69
Argentina,F. Fragapane,69
Austria,D. Wydra,69
Scotland,M. Wallace,69
Sweden,A. Blomqvist,69
England,W. Vaulks,69
Sweden,S. Hedlund,69
France,R. Ripart,69
France,F. Tardieu,69
Greece,D. Diamantakos,69
Spain,Pablo Valcarce,69
Iceland,A. Traustason,69
Montenegro,E. Saveljich,69
Nigeria,B. Idowu,69
Argentina,L. Galeano,69
Venezuela,F. Aristeguieta,69
Brazil,Bruno,69
Colombia,J. Chunga,69
Colombia,J. Villota,69
Argentina,O. Benítez,69
Argentina,A. Aguerre,69
Argentina,E. Rescaldani,69
Argentina,T. Figueroa,69
Brazil,César,69
Spain,Álvaro Peña,69
Armenia,S. Adamyan,69
Cape Verde,S. Fortès,69
Argentina,A. Vuletich,69
Ghana,E. Assifuah,69
Croatia,M. Miloš,69
Italy,E. Torregrossa,69
Argentina,V. Cabrera,69
Germany,B. Schmitz,69
England,J. Nolan,69
Turkey,S. Ay,69
Turkey,U. Çiftçi,69
Serbia,M. Petković,69
France,Q. Cornette,69
Ecuador,M. Pineida,69
Brazil,Lucas Tagliapietra,69
Argentina,C. Guanca,69
Uruguay,C. Núñez,69
Spain,Omar Perdomo,69
Spain,Raillo,69
Turkey,Z. Yıldırım,69
Chile,P. Corral,69
Switzerland,K. Bua,69
Portugal,Luís Machado,69
Colombia,D. Cataño,69
Germany,R. Krauße,69
Japan,T. Iwanami,69
Japan,H. Nakagawa,69
Germany,S. Breitkreuz,69
Tunisia,I. Jebali,69
France,Y. Salmier,69
Argentina,G. Gudiño,69
Montenegro,D. Petković,69
Denmark,M. Fenger,69
Venezuela,R. Romo,69
Wales,A. Matthews,69
Turkey,E. Taşkıran,69
Egypt,S. Morsy,69
Wales,T. Bradshaw,69
Germany,C. Avevor,69
England,J. Lowe,69
England,R. Leonard,69
England,C. Jenkinson,69
Denmark,U. Bech,69
Italy,B. Martella,69
Slovenia,E. Jelenič,69
United States,P. Kitchen,69
Brazil,Muralha,69
Czech Republic,L. Pernica,69
Portugal,Aníbal Capela,69
Republic of Ireland,D. Williams,69
England,G. Hall,69
Germany,I. Höhn,69
Netherlands,M. van Duinen,69
Angola,I. Vetokele,69
Chile,C. Labrín,69
Poland,D. Furman,69
France,J. Giraudon,69
Saudi Arabia,A. Asiri,69
Brazil,Bruno Nascimento,69
Germany,M. Hefele,69
Austria,M. Prietl,69
Germany,M. Kolke,69
Germany,M. Thiel,69
Iceland,J. Böðvarsson,69
Senegal,P. Sané,69
Cameroon,A. Teikeu,69
Mexico,J. Güemez,69
Germany,S. Mockenhaupt,69
Italy,F. Scaglia,69
Colombia,D. Hernández,69
Colombia,L. Vásquez,69
Hungary,A. Lang,69
Turkey,A. Vural,69
Montenegro,S. Mugoša,69
Argentina,A. Canelo,69
England,M. Roberts,69
Japan,S. Kurumaya,69
Japan,S. Taniguchi,69
Germany,C. Rizzuto,69
Germany,B. Girth,69
Turkey,S. Çiftpınar,69
Ghana,A. Kwarasey,69
Belgium,K. Steppe,69
Turkey,C. Gönen,69
Germany,J. Grahl,69
Norway,V. Hedenstad,69
Italy,G. Zigoni,69
Germany,M. Stiepermann,69
France,X. Chavalerin,69
Spain,Juan Dominguez,69
Hungary,A. Kovácsik,69
England,D. Ward,69
England,D. Davis,69
Norway,G. Åsen,69
Norway,Y. de Lanlay,69
Ivory Coast,B. Dja Djédjé,69
Germany,T. Beermann,69
Germany,C. Quaner,69
Wales,B. Bodin,69
China,Yi Teng,69
Denmark,B. Kadrii,69
Brazil,Negueba,69
Greece,A. Vellios,69
Germany,P. Filipović,69
Austria,G. Teigl,69
Australia,L. Thomas,69
Germany,Y. Stark,69
Germany,P. Klement,69
Spain,Fran Carbia,69
Cameroon,E. Salli,69
Italy,P. Terracciano,69
Congo,M. Baudry,69
United States,K. Rowe,69
Germany,S. Thesker,69
Spain,Chuli,69
Algeria,M. Zeffane,69
United States,J. Gyau,69
Poland,F. Starzyński,69
Germany,D. Bomheuer,69
Saudi Arabia,M. Jahfali,69
South Korea,Jang Hyeon Soo,69
Chile,L. Domínguez,69
Poland,D. Kądzior,69
Kosovo,B. Kololli,69
United States,A. Farrell,69
Spain,Cifu,69
Brazil,Arthur Caike,69
France,S. Willems,69
Colombia,J. Pérez,69
Colombia,R. Lenis,69
Poland,J. Czerwiński,69
Italy,L. Bittante,69
Spain,Marco Sangalli,69
Albania,A. Sadiku,69
Argentina,M. Pisano,69
United States,S. Birnbaum,69
South Korea,Jo Sung Jin,69
Turkey,Z. Yavru,69
Brazil,Wellington,69
Brazil,Rafael Costa,69
Uruguay,J. Cabrera,69
Turkey,V. Fındıklı,69
Brazil,Edson Farias,69
Germany,J. George,69
Sweden,A. Sjöberg,69
Netherlands,H. Veerman,69
Colombia,M. Ordóñez,69
Norway,P. Kirkevold,69
Germany,F. Schleusener,69
Argentina,G. Carabajal,69
Argentina,R. Aliendro,69
Algeria,O. Hamzaoui,69
Republic of Ireland,J. O'Shea,69
Sweden,S. Ishizaki,69
Senegal,S. Camara,69
Scotland,K. Miller,69
Austria,S. Kulovits,69
Germany,S. Riether,69
France,D. Perquis,69
Turkey,A. Durak,69
Finland,N. Mäenpää,69
Argentina,P. Calandria,69
Spain,Alex Geijo,69
South Korea,Jung Jo Gook,69
Belgium,D. Verhulst,69
Australia,B. Holman,69
Mexico,C. Salcido,69
Uruguay,S. Silva,69
Japan,Y. Okubo,69
England,A. Baptiste,69
Argentina,C. Araujo,69
Chile,G. Lorenzetti,69
Argentina,P. Lugüercio,69
Italy,L. Greco,69
Spain,Susaeta,69
Spain,Ripa,69
Norway,E. Ruud,69
Italy,A. Rosati,69
France,V. Demarconnay,69
England,R. Stearman,69
Belgium,S. De Petter,69
Argentina,A. Bastía,69
Spain,Toché,69
Sweden,R. Lindgren,69
Mexico,C. Giménez,69
Mexico,E. Velarde,69
Italy,S. Bentivoglio,69
Argentina,J. Carranza,69
Scotland,D. Fox,69
Argentina,G. Machín,69
Colombia,R. Zapata,69
Republic of Ireland,D. Delaney,69
England,B. Watson,69
Colombia,A. Rivas,69
England,M. Bunn,69
Wales,S. Morison,69
Republic of Ireland,A. Keogh,69
England,J. Vaughan,69
France,S. Darbion,69
England,N. Onuoha,69
Canada,W. Johnson,69
Denmark,J. Brix-Damborg,69
Scotland,L. Wallace,69
England,J. Hobbs,69
Argentina,O. Scarione,69
Turkey,F. Öztürk,69
Republic of Ireland,M. Wilson,69
Norway,S. Hagen,69
Serbia,M. Radović,69
Mexico,A. Aldrete,69
Italy,R. Schiavi,69
Netherlands,J. Peters,69
Egypt,S. Ekramy,69
Senegal,A. Traoré,69
Australia,R. Griffiths,69
England,F. Fielding,69
Poland,J. Fojut,69
England,L. Peltier,69
England,F. Campbell,69
England,J. Grounds,69
Argentina,C. Luna,69
Italy,A. Balzano,69
Spain,David Rodríguez,69
Scotland,J. MacDonald,69
Spain,Christian Fernández,69
Spain,Alfaro,69
Spain,Linares,69
Spain,Jonathan Pereira,69
Argentina,C. Bieler,69
Spain,Servando,69
Turkey,I. Parlak,69
Argentina,M. Cahais,69
Poland,T. Jodłowiec,69
England,B. Pitman,69
Greece,S. Marinos,69
Italy,M. Scozzarella,69
Jamaica,G. Barnes,69
Austria,C. Leitgeb,69
Iceland,R. Gíslason,69
England,S. Baldock,69
France,J. Choplin,69
Uruguay,L. Álvarez,69
Albania,J. Hyka,69
Argentina,M. Torrén,69
Argentina,F. González,69
Sweden,V. Elm,69
Germany,R. Strauß,69
Germany,T. Werner,69
Poland,A. Bodzek,69
Germany,P. Klandt,69
Turkey,H. Özmert,69
Turkey,A. Karabulut,69
Italy,D. Soddimo,69
Mexico,I. González,69
Netherlands,R. Zwinkels,69
France,N. Frey,69
Scotland,G. Boyd,69
Argentina,L. Grimi,69
Mexico,J. Paganoni,69
France,C. Avinel,69
DR Congo,R. Munsy,69
Czech Republic,O. Mazuch,69
France,J. Carrasso,69
Japan,S. Escudero,69
China,Wang Dalei,69
South Africa,W. Sandilands,69
China,Zhang Chengdong,69
China,Cheng Yuelei,69
South Africa,K. Erasmus,69
Jamaica,D. Gordon,69
Germany,T. Kirschbaum,69
Paraguay,C. Bogado,69
Colombia,D. González,69
Norway,J. Berget,69
Cameroon,G. Mandjeck,69
England,J. Henry,69
England,J. Spence,69
Germany,J. van den Bergh,69
Netherlands,J. Buijs,69
Germany,N. Theuerkauf,69
Germany,S. Gonther,69
Germany,C. Strohdiek,69
Austria,D. Toth,69
Mexico,A. Blanco,69
Cameroon,A. Dona Ndoh,69
Germany,R. Sukuta-Pasu,69
Netherlands,V. Anita,69
Germany,S. Celozzi,69
Switzerland,C. Schneuwly,69
Switzerland,M. Schönbächler,69
United States,E. Lichaj,69
Italy,D. Tonucci,69
Italy,M. Mustacchio,69
Hungary,A. Bogdán,69
United States,J. Villafaña,69
England,G. Madine,69
Tunisia,N. Daghfous,69
Brazil,Felipe,69
South Korea,Kim Kwang Suk,69
Algeria,I. Ouali,69
Argentina,F. Espíndola,69
Belgium,D. Odoi,69
Slovakia,D. Kuciak,69
Norway,E. Hovland,69
Northern Ireland,C. Evans,69
Switzerland,S. Andrist,69
England,J. Butterfield,69
Germany,D. Pisot,69
Latvia,P. Šteinbors,69
Netherlands,A. Jansen,69
Mexico,I. Jiménez,69
Mexico,C. Peña,69
Germany,S. Hain,69
Mexico,M. Ponce,69
Mexico,F. Acuña,69
Mexico,E. Pérez,69
Republic of Ireland,D. Meyler,69
Austria,J. Jantscher,69
Chile,P. Garcés,69
Mexico,E. Hernández,69
Brazil,Kanu,69
Sweden,M. Olsson,69
Brazil,Sandro Manoel,69
Argentina,L. Ibáñez,69
Mali,M. Yatabaré,69
Switzerland,V. Rüfli,69
Argentina,A. Costa,69
France,S. Camille,69
Italy,N. Giani,69
Germany,S. Bigalke,69
Germany,D. Bernhardt,69
England,L. Murphy,69
Italy,C. Pasquato,69
Poland,A. Sobiech,69
Germany,D. Daube,69
Venezuela,Jeffrén,69
Turkey,A. Erdem,69
Wales,M. Watkins,69
Albania,M. Basha,69
Mali,M. Samassa,69
Mexico,H. Olvera,69
Madagascar,T. Fontaine,69
Germany,S. Sirigu,69
Italy,M. Silvestri,69
Guam,A. DeLaGarza,69
Argentina,F. Mancinelli,69
South Korea,Kwon Soon Hyung,69
Saudi Arabia,A. Al Khaibari,69
South Korea,Kim Shin Wook,69
Brazil,Souza,69
Sweden,P. Abrahamsson,69
Brazil,Magno,69
Austria,P. Huspek,69
Serbia,M. Lukač,69
Germany,S. Salger,69
Argentina,I. Pillud,69
United States,B. Shuttleworth,69
Wales,A. Richards,69
Turkey,B. Başdaş,69
Spain,Galán,69
Angola,Fredy,69
Argentina,D. Novaretti,69
Germany,A. Fink,69
Austria,T. Schick,69
England,J. Colback,69
Italy,M. Ciofani,69
France,L. Boussaha,69
England,M. Jacobs,69
Italy,N. Giannetti,69
Italy,F. Mazzeo,69
Germany,L. Schmitz,69
Chile,R. Millar,69
Bolivia,C. Lampe,69
Japan,H. Sato,69
Saudi Arabia,Y. Al Mosailem,69
Republic of Ireland,E. O'Kane,69
France,M. Pereira,69
Portugal,Alex,69
Spain,Germán,69
Hungary,Z. Korcsmár,69
Iran,S. Beitashour,69
Sweden,A. Kačaniklić,69
Czech Republic,S. Tecl,69
Senegal,S. Ciss,69
United States,J. Corona,69
Albania,E. Lenjani,69
Germany,M. Riemann,69
England,R. Holmes,69
Mexico,A. Sepúlveda,69
Portugal,Marco Matias,69
Greece,G. Maniatis,69
China,Zhang Linpeng,69
Germany,S. Schipplock,69
Poland,M. Kucharczyk,69
Spain,Fernández,69
South Korea,Kim Jin Hyeon,69
Japan,A. Ienaga,69
Sweden,E. Demir,69
United States,W. Bruin,69
Argentina,F. Bordagaray,69
Iceland,M. Vilhjálmsson,69
United States,C. Sapong,69
Netherlands,J. Verhoek,69
Bulgaria,N. Bodurov,69
Scotland,M. O'Halloran,69
Spain,Noguera,69
Northern Ireland,S. Dallas,69
South Africa,G. Maluleka,69
Italy,L. Castaldo,69
France,G. Courtet,69
Chile,C. Muñoz,69
Argentina,L. Aveldaño,69
Netherlands,P. van Anholt,69
Scotland,C. Forsyth,69
Spain,Dani Nieto,69
Austria,P. Hosiner,69
Portugal,Joãozinho,69
Poland,D. Zbozień,69
Slovakia,F. Kiss,69
Brazil,Igor Rossi,69
Brazil,Nicolas,69
Israel,O. Ben-Harush,69
Iceland,H. Halldórsson,69
France,R. Camacho,69
United States,E. Bush,69
Japan,M. Havenaar,69
Spain,Isaac Becerra,69
France,Q. Bernard,69
France,J. Gastien,69
France,J. Roye,69
Saudi Arabia,I. Ghaleb,69
Saudi Arabia,Y. Al Shehri,69
Netherlands,B. van Polen,69
Italy,M. Modolo,69
Saudi Arabia,W. Bakhashwain,69
Cape Verde,Gégé,69
Uruguay,M. Abero,69
Brazil,L. Chiaretti,69
Ghana,D. Accam,69
Spain,José Mari,69
Zimbabwe,N. Mushekwi,69
Germany,R. Weil,69
Slovenia,G. Cvijanović,69
Romania,M. Pintilii,69
Mexico,M. Osuna,69
Argentina,M. Matos,69
Ivory Coast,B. Sangaré,69
Spain,Fausto Tienza,69
Argentina,A. Sánchez,69
Portugal,Arsénio,69
Colombia,D. Monsalve,69
Colombia,A. Escobar,69
Uruguay,M. Riquero,69
Chile,G. Barriga,69
Colombia,L. Ruiz,69
Colombia,E. Toloza,69
Guatemala,R. Jérez,69
Colombia,I. Rivas,69
Colombia,J. Angulo,69
Chile,D. Llanos,69
Chile,F. Cordero,69
Uruguay,M. Mier,69
Brazil,Paulinho,69
Colombia,J. Caicedo,69
Argentina,P. Alvarado,69
Argentina,M. Bogado,69
Argentina,F. Mattia,69
Argentina,L. Ceballos,69
Argentina,A. Niz,69
France,J. Cordoval,69
Cape Verde,Danilson da Cruz,69
Portugal,Filipe Ferreira,69
Argentina,F. Oreja,69
Italy,R. Gagliolo,69
France,R. Dugimont,69
Germany,S. Kutschke,69
Chile,B. Sagredo,69
Switzerland,R. Rodriguez,69
Argentina,E. Triverio,69
Argentina,L. Sánchez,69
Japan,H. Takahashi,69
Honduras,B. Beckeles,69
Senegal,C. N'Doye,69
Brazil,Derley,69
Serbia,U. Matić,69
South Africa,L. Manyama,69
Argentina,J. Cristaldo,69
Slovenia,R. Bezjak,69
Colombia,C. Ramírez,69
Portugal,Minhoca,69
Turkey,E. Özgenç,69
Turkey,H. Arslan,69
Turkey,M. Çelik,69
Netherlands,T. van Weert,69
Greece,A. Avlonitis,69
Portugal,Vítor Bruno,69
Spain,Diego Aguirre,69
Argentina,M. Barbieri,69
Italy,A. Schenetti,69
Paraguay,O. Ruisalvo,69
Argentina,G. Bojanich,69
Japan,Y. Takahagi,69
Brazil,Ricardo Lopes,69
Egypt,A. Ashraf,69
Russia,S. Iljutcenko,69
Colombia,J. Pérez,69
Argentina,A. Camargo,69
Italy,P. Bartolomei,69
Croatia,M. Bašić,69
Cape Verde,Hélder Tavares,69
Serbia,R. Brežančić,69
Brazil,Luciano Cacheira,69
Brazil,Renatao Baumer,69
Brazil,Carvamelinho,69
Brazil,Jaimosa Cavaco,69
Brazil,Paulo Fajarda,69
Brazil,Alson Botelho,69
Brazil,Antonaldo Laforte,69
Brazil,Rômulão Selva,69
Brazil,Kaíque Mutto,69
Brazil,Ailton Cardenhas,69
Brazil,Jonaldo Monteiro,69
Brazil,Emidio Hoffman,69
Brazil,Césario Figueirido,69
Brazil,Roldão Riso,69
Brazil,Sandro Maceira,69
United States,F. Picault,69
Japan,K. Kawamata,69
Algeria,H. Belkaroui,69
Japan,Y. Komai,69
Japan,T. Hayashi,69
Uruguay,D. Zabala,69
Argentina,F. Sbuttoni,69
Japan,K. Higashi,69
Japan,D. Suzuki,69
Brazil,Caio Tafarell,69
Brazil,Sandeiro Leal,69
Turkey,H. Yılmaz,69
Italy,L. Mora,69
Croatia,I. Tomečak,69
Brazil,Paulo Daineiro,69
Brazil,Ever Sineiro,69
Brazil,Renato Rochela,69
Hungary,Vinícius,69
Belgium,S. Limbombe,69
Germany,D. Hägele,69
Germany,C. Beck,69
Croatia,G. Milović,69
Nigeria,A. Nwakaeme,69
Ukraine,Y. Opanasenko,69
Spain,Riqui Puig,68
England,C. Hudson-Odoi,68
Spain,Sergio Gómez,68
Wales,B. Woodburn,68
Canada,J. David,68
Poland,R. Gumny,68
North Korea,Han Kwang Song,68
France,N. Cozza,68
Sweden,M. Svanberg,68
Argentina,T. Chancalay,68
Greece,K. Mavropanos,68
England,A. Green,68
Guinea,M. Camara,68
Italy,L. Vido,68
Croatia,M. Pongračić,68
Nigeria,F. Uzoho,68
Italy,M. Pessina,68
Argentina,A. Mac Allister,68
Belgium,Z. Vanheusden,68
England,M. Clarke,68
England,R. Oxford,68
Germany,C. Teuchert,68
United States,A. Robinson,68
England,C. Connolly,68
Northern Ireland,J. Lewis,68
Nigeria,V. Osimhen,68
Germany,L. Mühl,68
England,D. Mitchell,68
Spain,Óscar,68
Spain,Nacho Méndez,68
North Macedonia,E. Elmas,68
Serbia,D. Jovanovic,68
England,C. Walton,68
Chile,F. Arancibia,68
England,A. Armstrong,68
Colombia,D. Valoyes,68
Nigeria,U. Sadiq,68
Argentina,S. Colombatto,68
Colombia,J. Valencia,68
Argentina,G. Maroni,68
Netherlands,K. Pierie,68
Greece,A. Androutsos,68
United States,R. Cannon,68
Austria,M. Friedl,68
Argentina,N. Domínguez,68
Russia,M. Lysov,68
Spain,Gonzalo Villar,68
United States,L. Gooch,68
Italy,M. Somma,68
England,E. Konsa,68
Argentina,D. Mancini,68
Chile,K. Medel,68
Spain,Óscar Pinchi,68
Colombia,K. Salazar,68
Argentina,M. Bareiro,68
Argentina,J. Torres,68
Argentina,K. Mac Allister,68
Iran,S. Ezatolahi,68
Spain,Carbonell,68
Colombia,E. Segura,68
Switzerland,M. Spielmann,68
Brazil,Galeno,68
Colombia,G. Torres,68
Czech Republic,M. Sáček,68
France,F. Honorat,68
Chile,Y. Leiva,68
Greece,E. Koulouris,68
Brazil,Auro,68
Germany,R. Zentner,68
Germany,R. Neudecker,68
Chile,B. Kuscevic,68
Colombia,S. Salazar,68
Germany,N. Rapp,68
Spain,Javi Jiménez,68
Ghana,Y. Yeboah,68
France,J. Duverne,68
Colombia,R. Tavera,68
Argentina,J. Elías,68
Venezuela,J. Contreras,68
Japan,Y. Ideguchi,68
Japan,K. Misao,68
Colombia,S. Villa,68
Venezuela,Y. Herrera,68
Cameroon,Y. Eteki,68
Ivory Coast,J. Lazare Amani,68
Argentina,L. Robertone,68
Belgium,W. Faes,68
France,C. Kipré,68
Netherlands,K. Sierhuis,68
France,S. Moutoussamy,68
Portugal,André Vidigal,68
