team,player,overall
Brazil,Robson Denho,73
Brazil,Gustavo Lobateiro,73
Brazil,Evandro Rochedo,73
Brazil,Michel Cruceiro,73
Brazil,Pierrino Faria,73
Brazil,Nivo Serpinho,73
Brazil,Oswaldito Cuba,73
Brazil,Heitinho Zanon,73
Brazil,Paolito Serra,73
Brazil,Michildo Melo,73
Brazil,Brenito Duarte,73
Brazil,Pietrson Mendes,73
Brazil,Elias Fontoira,73
Brazil,Marcos Paneira,73
Brazil,Gérson Noalha,73
Brazil,Gus Outomouro,73
Brazil,Leandro Vivenço,73
Brazil,Benjamin Meseira,73
Slovenia,N. Skubic,73
Venezuela,D. Cure,73
Argentina,F. Zampedri,73
Japan,Y. Kobayashi,73
Argentina,E. Barco,72
Argentina,L. Martínez,72
England,J. Onomah,72
Switzerland,D. Zakaria,72
Spain,Pablo Maffeo,72
England,R. Holding,72
Greece,P. Retsos,72
Germany,L. Klostermann,72
England,H. Winks,72
Spain,Borja Mayoral,72
Belgium,L. Dimata,72
France,T. Ndombele,72
Poland,B. Kapustka,72
France,A. Blin,72
France,N. Mukiele,72
Switzerland,M. Akanji,72
Portugal,João Carvalho,72
Italy,A. Cragno,72
Italy,B. Cristante,72
Germany,D. Selke,72
Brazil,Kenedy,72
France,T. Didillon,72
Argentina,L. Boyé,72
Spain,Unai López,72
Colombia,J. Barrera,72
Argentina,A. Romero Gamarra,72
Argentina,C. Espinoza,72
Spain,Álex Remiro,72
Ukraine,O. Zinchenko,72
Netherlands,F. de Jong,72
Morocco,Y. Ait Bennasser,72
Brazil,Lyanco,72
Algeria,A. Ounas,72
Czech Republic,A. Barák,72
Serbia,N. Maksimović,72
France,P. Gouano,72
Spain,Róber,72
Northern Ireland,P. McNair,72
Colombia,F. Aguilar,72
Lithuania,L. Spalvis,72
Spain,Cotán,72
Colombia,D. Rodríguez,72
Spain,N. Leiva,72
Colombia,M. Moreno,72
Venezuela,J. Murillo,72
Argentina,H. Toledo,72
Croatia,P. Brlek,72
Ecuador,C. Ramírez,72
Brazil,Wanderson,72
Saudi Arabia,A. Aseri,72
United States,K. Acosta,72
DR Congo,H. Manzala,72
Croatia,B. Petković,72
France,M. Maignan,72
Czech Republic,S. Šimić,72
Italy,F. Ricci,72
Argentina,E. Ponce,72
Kosovo,D. Avdijaj,72
France,J. Prior,72
Ghana,B. Mensah,72
Argentina,B. Fernández,72
Ghana,E. Boateng,72
France,J. Augustin,72
Ivory Coast,N. Pépé,72
France,B. Pavard,72
South Korea,An Hyeon Beom,72
Spain,Hermoso,72
Portugal,Domingos Duarte,72
Portugal,Pedro Rebocho,72
Honduras,A. Elis,72
Ecuador,C. Alemán,72
Norway,F. Midtsjø,72
Turkey,A. Nukan,72
Russia,M. Ozdoev,72
England,M. Odubajo,72
England,J. Bryan,72
Spain,Iván López,72
Nigeria,K. Omeruo,72
Belgium,Z. Bakkali,72
Italy,F. Barba,72
Brazil,Ismael,72
Chile,M. Rodríguez,72
Switzerland,F. Hadergjonaj,72
Colombia,A. Pérez,72
South Korea,Lee Chang Min,72
Ecuador,C. Gruezo,72
Spain,Ivi,72
Belgium,T. Castagne,72
England,R. Aarons,72
Italy,E. Goldaniga,72
Turkey,O. Çınar,72
Uruguay,J. Rodríguez,72
Brazil,Philipe Sampaio,72
Argentina,W. Bou,72
France,Y. Bodiger,72
Paraguay,C. Domínguez,72
Japan,T. Minamino,72
United States,C. Roldan,72
Serbia,M. Gaćinović,72
Japan,T. Sekine,72
Serbia,N. Mihajlović,72
Spain,Edgar Badía,72
England,K. Stewart,72
Belgium,I. Cissé,72
Brazil,Maurides,72
Brazil,Dória,72
Sweden,B. Hrgota,72
Spain,De Tomás,72
Brazil,João Schmidt,72
Russia,P. Mogilevets,72
Senegal,O. Nguette,72
England,J. Swift,72
Wales,T. Lawrence,72
Peru,A. Callens,72
Portugal,Tobias Figueiredo,72
Spain,Aketxe,72
Colombia,Y. Gordillo,72
Colombia,L. Pico,72
Argentina,J. Arzura,72
Spain,Rober Ibáñez,72
Finland,J. Pohjanpalo,72
Peru,R. Tapia,72
Colombia,E. Arango,72
Spain,Vigaray,72
Argentina,G. Bettini,72
Bulgaria,I. Chochev,72
Spain,Castro,72
Slovenia,B. Verbič,72
Mexico,J. Gallardo,72
Argentina,J. Galván,72
Spain,Rubén Duarte,72
Portugal,Ivo Rodrigues,72
Spain,Pedraza,72
Ukraine,M. Malyshev,72
Serbia,M. Gajić,72
Uruguay,M. Santos,72
France,G. Fofana,72
Spain,Vesga,72
Belgium,M. Rits,72
England,W. Foderingham,72
Spain,Álex Fernández,72
Switzerland,L. Lacroix,72
Italy,C. Biraghi,72
Norway,M. Møller Dæhli,72
Spain,Balliu,72
Spain,Hervías,72
Haiti,J. Louis,72
Turkey,E. Şahin,72
Argentina,F. Barrientos,72
Greece,D. Kourmpelis,72
Spain,Carlos Hernández,72
Brazil,Luciano,72
Mexico,A. Zaldívar,72
Spain,Unai Garcia,72
Argentina,A. Martín Arias,72
Spain,David Costas,72
Croatia,A. Rebić,72
Uruguay,G. Silva,72
Iceland,S. Ingason,72
Netherlands,J. de Wijs,72
Serbia,G. Čaušić,72
Brazil,Bruno Santos,72
Mexico,D. Álvarez,72
Paraguay,B. Valdez,72
Greece,M. Siopis,72
England,C. Wickham,72
France,B. Jeannot,72
Switzerland,L. Benito,72
Poland,D. Dąbrowski,72
England,G. Thorne,72
France,L. Rose,72
Italy,M. Capuano,72
Mali,Y. Sylla,72
Spain,Erik Morán,72
Sweden,C. Nyman,72
Belgium,M. Bruno,72
England,T. Smith,72
France,M. Dupé,72
Gabon,A. Biyogo Poko,72
Gambia,M. Barrow,72
Cameroon,Y. Banana,72
Italy,S. Longo,72
Mali,B. Touré,72
Belgium,B. Mechele,72
Turkey,K. Karaman,72
Portugal,Tiago Silva,72
Colombia,F. Meza,72
Argentina,M. Meli,72
Senegal,A. Ndour,72
Germany,J. Zimmer,72
Senegal,M. Thiam,72
Morocco,I. Bel Hassani,72
Portugal,Afonso Figueiredo,72
Brazil,Crislan,72
Italy,K. Lasagna,72
South Africa,K. Dolly,72
Turkey,A. Oğuz,72
Paraguay,D. Viera,72
South Korea,Kim Jong Woo,72
Japan,Y. Kobayashi,72
England,M. James,72
Northern Ireland,O. Norwood,72
Portugal,Roderick Miranda,72
England,B. Marshall,72
Bosnia and Herzegovina,D. Dumić,72
Curaçao,L. Bacuna,72
Scotland,G. Hanley,72
Ghana,I. Cofie,72
Albania,B. Balaj,72
Austria,R. Žulj,72
DR Congo,E. Kachunga,72
Netherlands,T. Bruns,72
Albania,E. Kaçe,72
France,J. Bahebeck,72
Czech Republic,D. Pavelka,72
Libya,A. Benali,72
United States,A. Jóhannsson,72
Netherlands,J. Mattheij,72
Sweden,O. Lewicki,72
France,T. Savanier,72
Argentina,L. Fernández,72
Sweden,S. Holmén,72
Italy,L. Lollo,72
Germany,C. Günter,72
Poland,M. Gajos,72
Saudi Arabia,M. Jahfali,72
Argentina,A. Solari,72
Australia,T. Jurić,72
Colombia,D. Andrade,72
Argentina,L. Albertengo,72
Argentina,M. Pisano,72
Spain,Embarba,72
Slovakia,N. Gyömbér,72
Argentina,L. Acosta,72
Morocco,Y. Bammou,72
Colombia,B. Perlaza,72
Brazil,Eber Bessa,72
Colombia,D. Buitrago,72
Austria,K. Onisiwo,72
Kosovo,B. Berisha,72
Mexico,L. Reyes,72
Greece,D. Kolovetsios,72
Spain,Juan Cala,72
England,N. Baker,72
Spain,Aridane,72
Norway,A. Hansen,72
Serbia,D. Aleksić,72
Germany,M. Gulde,72
Italy,E. Lamanna,72
Denmark,M. Fenger,72
Serbia,A. Ignjovski,72
Germany,F. Giefer,72
England,S. Clucas,72
England,A. Forshaw,72
Guinea-Bissau,Pelé,72
Albania,T. Xhaka,72
Hungary,B. Megyeri,72
Spain,Jordi Masip,72
Brazil,Fernando Canesín,72
Russia,A. Zotov,72
Serbia,M. Kosanović,72
Netherlands,J. Kappelhof,72
Scotland,G. Shinnie,72
Belgium,L. Cavanda,72
Russia,T. Burlak,72
Morocco,A. Kali,72
Tunisia,N. Sliti,72
Italy,L. Ceppitelli,72
South Africa,E. Mathoho,72
North Macedonia,E. Alioski,72
South Africa,L. Veldwijk,72
France,M. Poundjé,72
Norway,H. Aleesami,72
Argentina,D. Rodríguez,72
Spain,Maikel Mesa,72
Portugal,André Claro,72
China,Zhang Xizhe,72
Ecuador,A. Mina,72
Mexico,C. Rodríguez,72
Czech Republic,J. Morávek,72
Netherlands,E. Mulder,72
Sweden,J. Hamad,72
Russia,S. Pesyakov,72
Germany,F. Jungwirth,72
Czech Republic,J. Hušbauer,72
Netherlands,V. Wormgoor,72
England,C. McManaman,72
Ecuador,F. Martínez,72
Poland,M. Klich,72
France,M. Saunier,72
Netherlands,B. Nuytinck,72
Italy,V. Regini,72
Bosnia and Herzegovina,I. Hajrović,72
Spain,Portillo,72
Germany,D. Contento,72
Australia,M. Leckie,72
Belgium,D. Boyata,72
Portugal,Alex,72
Serbia,S. Šćepović,72
Russia,A. Khubulov,72
Germany,M. Riemann,72
France,R. Métanire,72
Brazil,Bruno Uvini,72
Denmark,K. Kusk,72
Argentina,J. Sánchez Miño,72
France,N. Benezet,72
United States,A. Morales,72
Mali,A. Diaby,72
Spain,Hernán,72
Bermuda,N. Wells,72
Peru,L. Advíncula,72
Ecuador,R. Ibarra,72
Mexico,R. Baca,72
Chile,G. Espinoza,72
Tunisia,S. Ben Youssef,72
United States,A. Wooten,72
Spain,Óscar Plano,72
Saudi Arabia,I. Ghaleb,72
Colombia,L. Jiménez,72
Spain,Alberto Martín,72
Spain,Albizua,72
Colombia,D. Banguero,72
Portugal,Filipe Ferreira,72
Argentina,R. Delgado,72
Argentina,F. Sánchez,72
Chile,C. Pinares,72
Argentina,S. Vittor,72
Germany,S. Griesbeck,72
Brazil,Jonathan Cafú,72
Portugal,João Afonso,72
Portugal,Ricardo Valente,72
Russia,D. Stotskiy,72
Portugal,Marco Baixinho,72
Argentina,N. Gorosito,72
Costa Rica,D. Guzman,72
Portugal,Moreira,72
United States,N. Rimando,72
Portugal,Ricardo Costa,72
Sweden,J. Wiland,72
Italy,A. Floro Flores,72
United States,K. Beckerman,72
France,B. Pedretti,72
Italy,D. Cacia,72
Sweden,A. Farnerud,72
Senegal,A. Mangane,72
France,J. Cavalli,72
Germany,H. Westermann,72
Switzerland,E. Jakupović,72
Tunisia,A. Yahia,72
Belgium,J. Gillet,72
Italy,G. Pegolo,72
Italy,D. Brivio,72
Spain,David Navarro,72
Denmark,N. Zimling,72
Austria,M. Liendl,72
Brazil,Rodolfo,72
Belgium,K. Overmeire,72
France,M. Ciani,72
Italy,M. Cassani,72
Germany,J. Callsen-Bracker,72
Denmark,K. Stuhr-Ellegaard,72
Portugal,Gonçalo Brandão,72
Spain,Toño,72
Portugal,Tiago Gomes,72
Argentina,O. Pérez,72
England,J. Shackell,72
Spain,Javi Guerra,72
Belgium,F. Boeckx,72
Algeria,C. Medjani,72
Japan,Y. Endo,72
Paraguay,P. Da Silva,72
Greece,A. Tziolis,72
Spain,Verza,72
Argentina,L. Desábato,72
Argentina,P. Toranzo,72
Argentina,J. Bottinelli,72
Argentina,F. Erpen,72
Argentina,G. Denis,72
Argentina,M. Pavone,72
Turkey,S. Şahin,72
Nigeria,I. Uche,72
Spain,Vitolo,72
Spain,Manu Del Moral,72
Spain,Rubén,72
Italy,E. Calaió,72
Italy,A. Cordaz,72
Republic of Ireland,D. Murphy,72
Cameroon,H. Bedimo,72
Nigeria,P. Utaka,72
United States,C. Marshall,72
England,D. Marney,72
Argentina,A. Faurlín,72
South Korea,Shin Hwa Yong,72
South Korea,Lee Chung Yong,72
Romania,V. Găman,72
Spain,Markel Bergara,72
England,J. Lewis,72
Mexico,M. Muñoz,72
Belgium,T. Buffel,72
Scotland,C. Berra,72
Spain,Pedro López,72
Argentina,P. Álvarez,72
Argentina,C. Campestrini,72
Germany,P. Tschauner,72
Finland,K. Hämäläinen,72
Italy,R. Palladino,72
Chile,M. Fierro,72
Chile,A. Escavar,72
Chile,J. Cambados,72
Chile,O. Oyanadir,72
Chile,L. Cinterio,72
Chile,V. Seldero,72
Chile,J. Hernandero,72
Chile,C. Mestierra,72
Chile,O. Jonia,72
Chile,M. Echeberria,72
Chile,L. Parreses,72
Chile,L. Muñezal,72
Chile,G. Naballoz,72
Chile,J. Senparabia,72
Chile,J. Oyarcan,72
Chile,A. Candelo,72
Chile,S. Ricuelme,72
Chile,F. Iturrado,72
Chile,E. Cubildas,72
Chile,R. Latorres,72
Chile,N. Aguileda,72
Chile,A. Perosas,72
Chile,M. Arguinarena,72
Chile,J. Rozalas,72
Chile,I. Bosquedo,72
Chile,D. Dueña,72
Chile,B. Cespeda,72
Chile,R. Labral,72
Chile,A. Pandaña,72
Chile,I. Parraz,72
Chile,B. Dunavante,72
Chile,R. Casirón,72
Chile,F. Lecarnado,72
Chile,J. Darenova,72
Chile,M. Rocental,72
Chile,F. Barridos,72
Chile,M. Lobaño,72
Chile,B. Caderado,72
Spain,Zapater,72
England,M. Bunn,72
Poland,A. Mierzejewski,72
United States,J. Spector,72
Scotland,S. Naismith,72
Scotland,P. Bardsley,72
Serbia,M. Krasić,72
Italy,M. Canini,72
England,J. Ruddy,72
Republic of Ireland,J. Hayes,72
Sweden,B. Safari,72
England,N. Onuoha,72
Spain,Xisco,72
United States,D. Moor,72
Germany,T. Hoogland,72
Scotland,S. Fletcher,72
England,C. Jerome,72
Moldova,A. Gaţcan,72
Czech Republic,M. Kadlec,72
Mexico,J. Torres Nilo,72
Denmark,M. Troest,72
Argentina,N. Domingo,72
Colombia,E. Soto,72
Tunisia,S. Allagui,72
Czech Republic,D. Lafata,72
Italy,E. Cascione,72
Spain,Barragán,72
France,Y. Kermorgant,72
Republic of Ireland,S. Ireland,72
Cameroon,L. N'Guemo,72
Uruguay,P. Granoche,72
Spain,Luso,72
England,M. Mancienne,72
Argentina,P. Mouche,72
Denmark,B. Hämäläinen,72
Italy,M. Ardemagni,72
Greece,P. Kone,72
England,L. Tomlin,72
Jamaica,A. Mariappa,72
Spain,Torrejón,72
Honduras,V. Bernárdez,72
Kosovo,S. Ujkani,72
Belgium,R. De Laet,72
Poland,P. Tytoń,72
South Korea,Kwoun Sun Tae,72
Paraguay,R. Ovelar,72
Uruguay,L. Álvarez,72
Sweden,P. Karlsson,72
Kenya,M. Mariga,72
Colombia,M. Candelo,72
Chile,M. Iturra,72
Norway,R. Jenssen,72
Germany,S. Fürstner,72
Morocco,Manuel da Costa,72
Argentina,N. Bertolo,72
Belgium,T. Derijck,72
Spain,Ángel,72
Albania,S. Gashi,72
Cameroon,G. Bong,72
Bosnia and Herzegovina,M. Vrančić,72
Turkey,M. Güven,72
Turkey,O. Hurmacı,72
Belgium,S. De Witte,72
Netherlands,W. Brama,72
France,N. Frey,72
France,T. Phibel,72
Poland,R. Majewski,72
Scotland,G. Boyd,72
Mali,B. Sako,72
Paraguay,M. Samudio,72
United States,L. Robles,72
Iceland,R. Sigurðsson,72
Poland,S. Pawłowski,72
Brazil,Lulinha,72
Turkey,C. Gülselam,72
North Korea,Chong Te Se,72
Haiti,R. Genevois,72
Slovenia,T. Matavž,72
Estonia,K. Vassiljev,72
Hungary,K. Németh,72
China,Hao Junmin,72
Australia,R. Kruse,72
France,F. Lemoine,72
Norway,P. Helland,72
Cameroon,G. Ndy Assembe,72
Italy,D. Di Gennaro,72
England,J. Henry,72
Italy,E. Pisano,72
Scotland,B. Bannan,72
Austria,A. Grünwald,72
Brazil,Vagner,72
Bosnia and Herzegovina,A. Vršajevič,72
Madagascar,I. Andriatsima,72
Spain,Aarón Ñíguez,72
Argentina,M. Moralez,72
Cameroon,J. Kana-Biyik,72
Denmark,L. Vibe,72
Brazil,Paulo Henrique,72
Argentina,L. Ardente,72
France,J. Cétout,72
Turkey,O. Şişmanoğlu,72
Netherlands,M. Kramer,72
France,A. Collin,72
Scotland,C. Martin,72
Belgium,D. Odoi,72
Poland,M. Rybus,72
Tunisia,H. Harbaoui,72
Wales,A. King,72
Hungary,T. Kádár,72
Turkey,G. Vural,72
Serbia,G. Kačar,72
Northern Ireland,N. McGinn,72
Mexico,I. Jiménez,72
Russia,V. Granat,72
Mexico,E. Hernández,72
Czech Republic,O. Čelůstka,72
Spain,Manu Barreiro,72
Gabon,B. Ecuélé Manga,72
France,M. Martin,72
Turkey,M. Pektemek,72
England,M. Morrison,72
Czech Republic,L. Kozák,72
Paraguay,M. Estigarribia,72
Mexico,N. Calderón,72
France,S. Souprayen,72
Germany,J. Hegeler,72
Italy,L. Ariaudo,72
Canada,J. Hoilett,72
Czech Republic,J. Šural,72
Germany,M. Boland,72
Spain,Lillo,72
Brazil,Fábio,72
Iran,R. Ghoochannejhad,72
Portugal,Gonçalo,72
Morocco,M. El Kabir,72
Portugal,Guedes,72
South Africa,B. Parker,72
Belgium,Y. El Ghanassy,72
France,Y. Andreu,72
Colombia,D. Álvarez,72
Mali,O. Coulibaly,72
France,H. Bazile,72
Egypt,A. Elmohamady,72
Spain,Dídac Vilà,72
Japan,S. Koroki,72
Senegal,M. Diallo,72
Sweden,A. Ajdarević,72
Spain,Carlos David,72
Ivory Coast,A. Traoré,72
South Africa,A. Jali,72
Croatia,M. Leovac,72
Brazil,Douglas,72
Montenegro,Z. Tomašević,72
Brazil,Cauê,72
Portugal,Marco Paixão,72
Poland,R. Gikiewicz,72
Spain,Daniel Ayala,72
Portugal,Edgar Costa,72
Russia,R. Utsiev,72
Norway,L. Vilsvik,72
Costa Rica,B. Oviedo,72
Finland,P. Arajuuri,72
Costa Rica,C. Gamboa,72
Spain,Arroyo,72
Portugal,Pires,72
South Korea,Yun Young Sun,72
France,M. Duhamel,72
Uruguay,M. Aguirregaray,72
New Caledonia,W. Lautoa,72
Brazil,Claiton,72
Mexico,J. Sánchez,72
Spain,Paco Montañés,72
Portugal,Marco Matias,72
Germany,N. Höfler,72
Brazil,Camilo,72
United States,T. Melia,72
Romania,B. Stancu,72
Romania,M. Răduţ,72
France,B. Corgnet,72
Germany,D. Kaiser,72
France,M. Le Bihan,72
Albania,L. Memushaj,72
Hungary,A. Fiola,72
Norway,A. Søderlund,72
Argentina,J. Fernández,72
United States,C. Sapong,72
South Korea,Sin Jin Ho,72
Portugal,Nuno Henrique,72
Russia,E. Gorodov,72
Israel,T. Hemed,72
Argentina,G. Núñez,72
Ecuador,G. Achilier,72
Colombia,V. Ibarbo,72
Brazil,Adriano Facchini,72
Portugal,André Sousa,72
Colombia,A. Henríquez,72
Colombia,H. Henao,72
Syria,J. Al Hussien,72
Algeria,N. Ghilas,72
Serbia,M. Vilotić,72
Denmark,R. Thelander,72
Morocco,F. Chafik,72
Saudi Arabia,S. Al Dawsari,72
Spain,José Mari,72
Brazil,Elsinho,72
South Africa,M. Makola,72
Uruguay,M. Goicoechea,72
Croatia,M. Maloča,72
Guinea-Bissau,F. Mendy,72
Guatemala,R. Jérez,72
Paraguay,A. Silva,72
Colombia,W. Morelo,72
Argentina,C. Riaño,72
Argentina,B. Bianchi,72
Argentina,N. Aguirre,72
Uruguay,W. Camacho,72
Portugal,Sequeira,72
Brazil,Diego Galo,72
Argentina,H. Fredes,72
Japan,M. Saito,72
Ecuador,A. Mena,72
Turkey,N. Çürüksu,72
Portugal,Zé Manuel,72
Spain,Mata,72
Brazil,Rafael Defendi,72
Brazil,Amilton,72
Brazil,Vanderlei Cõembra,72
Brazil,Estevão Candeira,72
Brazil,Clayton Fildeiras,72
Brazil,Juliano Mascarinhas,72
Brazil,Carleto Costinha,72
Brazil,Mauro Riboas,72
Brazil,Santi da Bruma,72
Brazil,Thiago Alminxa,72
Brazil,Cristian Lodeira,72
Brazil,Walter Silvieiro,72
Brazil,Josué da Feira,72
Brazil,Jonas Damasto,72
Brazil,Joshuando Sá,72
Brazil,Jeff Meirson,72
Brazil,Mauro Cildinho,72
Brazil,Paulo Mesqueira,72
Brazil,Silvosinho,72
Brazil,Sanaldo Caiado,72
Brazil,Pombaxinho,72
Brazil,Nuno Padrenda,72
Brazil,Ailtio Coelho,72
Brazil,Denaldo Carneiro,72
Brazil,Miltisco Paulino,72
Brazil,Otávinho Vila,72
Brazil,Rubem Esteiro,72
Brazil,Timo Triano,72
Brazil,Pimentiscinho,72
Brazil,Porphirinho,72
Brazil,Alessinito,72
Brazil,Leordinho Paes,72
Brazil,Jairinhazo,72
Brazil,Jessé Ledeiro,72
Brazil,Adrián Burnabão,72
Brazil,Paulao Junqueiras,72
Brazil,Nilsito Vilela,72
Brazil,João Bruiñeira,72
South Korea,Lee Ho Seung,72
Japan,M. Higashiguchi,72
Brazil,Rômulo Calsede,72
Brazil,Douglas Armeira,72
Spain,Aleñà,71
Poland,B. Drągowski,71
Brazil,Vitinho,71
Spain,Jorge Sáenz,71
Spain,Christian Rivera,71
France,Y. Karamoh,71
Serbia,M. Grujić,71
Portugal,Joel Pereira,71
England,L. Cook,71
Germany,T. Kehrer,71
Spain,Javi Ontiveros,71
Netherlands,J. Hoogma,71
Colombia,A. Morelos,71
France,O. Boscagli,71
South Korea,Han Chan Hee,71
Morocco,A. Harit,71
France,J. Ikoné,71
Argentina,M. García,71
Argentina,F. Bustos,71
France,C. Michelin,71
Spain,Lucas Torró,71
Switzerland,K. Mbabu,71
Republic of Ireland,L. Kelly,71
Mexico,E. Aguirre,71
France,J. Bamba,71
Greece,A. Donis,71
Norway,S. Berge,71
Georgia,G. Aburjania,71
France,C. Nkunku,71
Nigeria,C. Awaziem,71
Italy,K. Bonifazi,71
Germany,K. Akpoguma,71
England,I. Brown,71
Kosovo,B. Celina,71
Ivory Coast,J. Boga,71
South Africa,R. Coetzee,71
England,K. Palmer,71
Germany,M. Eggestein,71
Netherlands,G. Troupée,71
Senegal,A. Dioussé,71
Colombia,J. Lucumi,71
France,R. Pierre-Gabriel,71
Colombia,L. Ruíz,71
Morocco,A. Hakimi,71
South Korea,Kim Min Jae,71
England,J. Ibe,71
England,S. March,71
Scotland,B. McKay,71
Austria,V. Lazaro,71
North Macedonia,S. Dimitrievski,71
France,N. Maupay,71
Chile,P. Díaz,71
United States,E. Horvath,71
Italy,A. Grassi,71
Germany,P. Seguin,71
Russia,E. Nabiullin,71
Germany,G. Jung,71
Portugal,Pedro Nuno,71
Portugal,André Leal,71
United States,J. Morris,71
Nigeria,S. Adegbenro,71
Germany,A. Hack,71
Spain,José Arnáiz,71
Spain,Marc Navarro,71
England,J. Stephens,71
Spain,Vadillo,71
Italy,V. Verre,71
England,I. Hayden,71
Turkey,K. Ayhan,71
Brazil,Carlinhos,71
Colombia,D. Rosero Valencia,71
New Zealand,R. Thomas,71
Brazil,Nathan,71
Argentina,Y. Asad,71
Romania,D. Rotariu,71
Netherlands,K. Diks,71
Mali,A. Traoré,71
Guinea-Bissau,C. Embalo,71
Nigeria,U. Agbo,71
Netherlands,B. Nieuwkoop,71
Belgium,D. Cools,71
Brazil,William,71
Bosnia and Herzegovina,R. Krunić,71
Spain,Jordi Calavera,71
Japan,T. Asano,71
Netherlands,D. Warmerdam,71
Spain,Guarrotxena,71
Denmark,K. Zohore,71
England,J. Obita,71
England,C. Ripley,71
Norway,G. Valsvik,71
Turkey,K. Günter,71
Ghana,Y. Chibsah,71
Germany,T. Pledl,71
Bosnia and Herzegovina,K. Kodro,71
France,E. Fernández,71
France,S. Moreira,71
England,T. Mings,71
Norway,I. Fossum,71
Argentina,W. Benítez,71
Brazil,Lucas Evangelista,71
Greece,I. Mystakidis,71
Mexico,G. Sandoval,71
Spain,Pozo,71
Italy,J. Mauri,71
Spain,Luismi,71
Argentina,G. Poblete,71
Romania,S. Filip,71
Netherlands,D. Dos Santos,71
Cameroon,A. Zambo Anguissa,71
Spain,Melero,71
Spain,Gerard Valentín,71
DR Congo,V. Nsimba,71
Mali,L. Coulibaly,71
Argentina,A. Soto,71
Costa Rica,R. Matarrita,71
Spain,Álvaro,71
Mexico,C. Fierro,71
England,D. Bentley,71
Australia,B. Wright,71
Jamaica,M. Hector,71
Belgium,B. Raman,71
Argentina,B. Zuculini,71
Brazil,Adryan,71
Switzerland,D. Jevtić,71
Chile,B. Rabello,71
Saudi Arabia,A. Ateef,71
England,B. Osborn,71
Germany,S. Kerk,71
Mexico,E. López,71
Togo,I. Bebou,71
Belgium,P. Gerkens,71
Spain,Álvaro García,71
Spain,Álex Moreno,71
Brazil,Jubal,71
United States,P. Arriola,71
Colombia,H. Palacios,71
Chile,S. Vegas,71
Jamaica,K. Lawrence,71
Mexico,J. Silva,71
Portugal,João Teixeira,71
Croatia,I. Močinić,71
Spain,Sergio Herrera,71
Spain,Joan Jordán,71
Argentina,W. Montoya,71
Algeria,R. Aït Atmane,71
Croatia,D. Ćaleta-Car,71
Egypt,Trezeguet,71
South Korea,Jeong Seung Hyun,71
Germany,P. Stenzel,71
Serbia,L. Rosić,71
Mexico,E. Álvarez,71
Croatia,M. Mitrović,71
Spain,N. Albiach,71
Trinidad and Tobago,J. Bostock,71
Uruguay,L. Cabrera,71
France,Y. Sanogo,71
Portugal,Cláudio Ramos,71
Wales,J. Williams,71
Germany,S. Skrzybski,71
Spain,Gaztañaga,71
Ghana,J. Schlupp,71
Belgium,H. Van Der Bruggen,71
Uruguay,D. Fagundez,71
Germany,D. da Costa,71
Germany,M. Franke,71
France,D. Foulquier,71
Morocco,A. Tighadouini,71
England,A. Reach,71
Republic of Ireland,J. Egan,71
Australia,M. Luongo,71
England,K. Roofe,71
Belgium,R. Schoofs,71
Argentina,E. Andrada,71
Bulgaria,G. Terziev,71
Finland,J. Uronen,71
Greece,G. Gianniotas,71
Burkina Faso,S. Yago,71
Germany,T. Eisfeld,71
Germany,P. Ziereis,71
Montenegro,E. Saveljich,71
Australia,J. Irvine,71
Senegal,P. Sané,71
Mexico,R. López,71
Senegal,B. Sarr,71
Colombia,D. Mosquera,71
Chile,A. Sagal,71
Netherlands,H. Hateboer,71
Colombia,O. Barreto,71
Germany,B. Schmitz,71
France,A. Mendy,71
Spain,Juan Muñoz,71
Croatia,A. Milić,71
Portugal,Miguel Silva,71
Iran,S. Ghoddos,71
Croatia,M. Caktaš,71
Egypt,A. Warda,71
Spain,Alberto Benito,71
Ecuador,L. Caicedo,71
Croatia,J. Filipović,71
Norway,H. Nielsen,71
England,H. Dean,71
United States,J. Agudelo,71
Serbia,U. Ćosić,71
Germany,A. Hoffmann,71
Belgium,C. Coosemans,71
Denmark,N. Boilesen,71
France,M. Colin,71
Denmark,U. Bech,71
England,A. Wisdom,71
England,C. Coady,71
Netherlands,N. Foor,71
Greece,S. Kitsiou,71
Belgium,Z. Gano,71
Wales,P. Dummett,71
Morocco,R. Alioui,71
France,A. Koura,71
Italy,J. Dezi,71
Belgium,S. Peeters,71
United States,K. Rowe,71
Greece,A. Bakasetas,71
Morocco,Y. Bounou,71
Greece,D. Diamantakos,71
Germany,R. Leipertz,71
Guinea,I. Sylla,71
France,J. Marié,71
Colombia,S. Montoya,71
Portugal,João Pedro,71
Colombia,S. Medina,71
England,S. Hogan,71
Georgia,T. Okriashvili,71
Netherlands,S. Klaiber,71
Croatia,M. Miloš,71
Colombia,D. Hernández,71
Montenegro,A. Marušić,71
Germany,R. Strieder,71
Paraguay,F. Fernández,71
Argentina,G. Blanco Leschuk,71
Japan,K. Sugimoto,71
England,S. Morrison,71
Algeria,M. Abeid,71
Ghana,D. Opare,71
Norway,M. Henriksen,71
Germany,S. Polter,71
Austria,H. Lindner,71
England,J. Tavernier,71
Portugal,Mika,71
South Korea,Ji Dong Won,71
Mexico,E. Torres,71
Poland,M. Kamiński,71
England,J. Paterson,71
Netherlands,M. te Wierik,71
Italy,N. Leali,71
Republic of Ireland,M. Doherty,71
