team,player,overall
Netherlands,K. Rekik,75
Brazil,Ewerton,71
Czech Republic,F. Twardzik,62
Turkey,O. Yokuşlu,77
Ecuador,C. Ramírez,72
Sweden,O. Lewicki,70
Canada,M. Borjan,75
Spain,David Ferreiro,72
Brazil,Igor Rossi,72
Portugal,Sérgio Marakis,66
Scotland,L. Toshney,59
Scotland,D. McGeouch,65
Mali,M. Wagué,71
Northern Ireland,J. Reid,61
Tunisia,N. Sliti,74
Mexico,F. Flores,60
Spain,Fernando,70
Norway,H. Stengel,66
Algeria,H. Soudani,73
Algeria,R. Bouhenna,64
Haiti,J. Louis,69
Burkina Faso,A. Koura,61
Brazil,Marcelo,68
Ivory Coast,J. Akpa Akpro,71
England,R. Fredericks,76
Australia,M. Luongo,71
England,A. Pritchard,71
Jamaica,K. Roofe,72
England,L. O'Neil,60
Serbia,M. Nastasić,77
Italy,M. Bianchetti,70
Czech Republic,F. Novák,78
Czech Republic,J. Kopic,74
Belgium,R. Schoofs,71
Belgium,G. Hubert,67
France,S. Meïté,76
England,J. Baldwin,65
Georgia,Vako,72
Netherlands,J. Boëtius,76
Italy,D. Baselli,77
Uruguay,S. Sosa,73
Chile,G. Espinoza,71
Kosovo,H. Shala,66
São Tomé and Príncipe,Luís Leal,70
Cape Verde,Djaniny,77
Germany,N. Füllkrug,76
Germany,S. Benyamina,62
Germany,M. Kuhn B,68
Germany,B. Röcker,65
Germany,A. Rüdiger,81
Germany,A. Weis,65
Austria,M. Pušić,65
Georgia,S. Kverkvelia,75
Czech Republic,M. Krmenčík,73
England,M. Bennett,68
Czech Republic,T. Malinský,74
Honduras,A. Lozano,70
Brazil,Nicolas,69
Italy,Jorginho,83
Portugal,Rafinha,63
Uruguay,C. Sánchez,76
Portugal,André Micael,65
France,Y. Croizet,68
Portugal,Rúben Ferreira,70
Brazil,Bernard,78
Italy,L. Antei,69
Italy,M. Pigliacelli,71
Italy,V. Verre,74
Denmark,A. Andersen,65
England,J. Ibe,72
Portugal,Flávio Ferreira,74
Spain,Álvaro Lemos,71
Italy,L. Ceppitelli,73
Chile,C. Jorquera,68
Slovenia,L. Krajnc,68
Netherlands,B. Darri,68
England,J. Cracknell,54
Mali,N. Dicko,69
Spain,Alberto Moreno,77
England,J. Ward-Prowse,79
Belgium,P. Ngawa,69
Republic of Ireland,A. Forde,64
England,M. Ihiekwe,68
England,J. Price,71
England,I. Vassell,63
Germany,I. Höhn,68
England,C. Thompson,65
Spain,Luís Hernández,71
Brazil,Dener,69
England,J. Husband,66
Portugal,André Sousa,68
France,S. Umtiti,83
Ghana,C. Atsu,74
Netherlands,M. van Duinen,67
Kenya,J. Omolo,65
Netherlands,S. Walsh,67
Argentina,L. Abecasis,71
Argentina,C. Insaurralde,69
Argentina,L. Ocampos,82
Argentina,L. Castro,75
Spain,Gálvez,65
France,L. Nangis,68
England,A. MacDonald,67
Italy,A. Cragno,81
Portugal,Luís Martins,69
England,D. Gayle,74
Bosnia and Herzegovina,E. Višća,83
Netherlands,K. Luckassen,61
France,T. Savanier,78
Italy,G. De Luca,66
France,S. Haller,81
Brazil,Jander,68
Bulgaria,S. Delev,65
Morocco,Z. Feddal,78
France,O. Dramé,70
Portugal,Bruno Andrade,67
Italy,N. Minotti,62
Uruguay,G. Brugman,72
Wales,G. Edwards B,67
Netherlands,S. Denswil,73
North Macedonia,D. Stojanović,68
Italy,P. Terracciano,71
England,R. Woods,71
Argentina,E. Andrada,81
Italy,L. Pavoletti,75
Croatia,M. Livaja,76
England,A. Morgan,62
Bulgaria,R. Kirilov,65
Spain,Jairo,71
Mali,F. Diarra,66
Greece,S. Kapino,73
England,C. Woodrow,68
Ukraine,B. Tashchy,66
Finland,A. Ring,74
England,N. Chalobah,74
Italy,M. Chiosa,67
Wales,B. Davies,80
Netherlands,C. Cavlan,68
Italy,N. Murru,73
Argentina,C. Chávez,69
Romania,S. Lung,75
Romania,V. Chiricheș,74
Brazil,João Paulo,71
Paraguay,B. Montenegro,72
Republic of Ireland,C. Dunne,63
Uruguay,D. Texeira,69
North Macedonia,S. Ristovski  B,77
Germany,A. Younes,75
England,J. Wallace,75
Poland,J. Bartkowski,66
Brazil,Leo Baptistao,78
Croatia,D. Đoković,71
Sweden,I. Kiese Thelin,71
England,L. Shaw,81
England,C. Chambers,75
England,H. Reed,73
Netherlands,J. Willems,77
Gabon,A. Poko,73
Switzerland,Y. Mvogo,76
Finland,J. Ojala,64
North Macedonia,E. Alioski,73
Sweden,E. Berg,72
Spain,Fran Carnicer,67
Spain,Jefté,66
Spain,Pol Freixanet,65
Italy,J. Dezi,71
Italy,D. Marsura,67
Germany,S. Gündüz,62
Italy,M. De Sciglio,78
Croatia,S. Sluga,66
Italy,M. Fornasier,65
England,S. Johnstone,75
England,R. Hall-Johnson,62
Republic of Ireland,K. Callan-McFadden,57
England,J. Murphy,70
England,J. Murphy,71
England,H. Toffolo,69
Northern Ireland,C. McGeehan,67
England,T. Thorpe,62
Spain,Patric,73
North Macedonia,D. Babunski,65
Germany,S. Dursun,72
Turkey,C. Şahin,68
Ghana,Y. Chibsah,71
Argentina,J. Acosta,70
Germany,S. Gnabry,85
Sweden,K. Olsson,73
England,I. Hayden,77
Austria,S. Savić,68
Zimbabwe,W. Katsande,71
England,D. Cole,65
Cameroon,Y. Mbone,65
Mali,K. Coulibaly,71
France,T. Dieng,63
Germany,B. Uphoff,70
Sweden,M. Antonsson,66
Argentina,L. Aued,75
Italy,S. Sabelli,72
Italy,A. Ciciretti,73
Morocco,A. Lazaar,66
Bosnia and Herzegovina,S. Prcić,71
England,J. Turnbull,62
Brazil,Júnior Urso,71
Germany,D. Heintz,75
Grenada,O. Norburn,64
Central African Republic,W. Zahibo,69
France,P. Nardi,73
Spain,Juan Cruz,71
Spain,Bigas,72
Russia,D. Cheryshev,77
Spain,Iván López,71
Bosnia and Herzegovina,M. Stevanović,73
England,T. Hopper,63
Luxembourg,L. Jans,70
Romania,C. Bălgrădean,72
Russia,O. Shatov,79
Bulgaria,G. Terziev,67
Serbia,L. Milivojević,79
France,J. Ferri,73
Switzerland,J. Frick,69
Tunisia,L. Azouni,69
Israel,T. Ben Haim,71
Israel,N. Bitton,69
Republic of Ireland,G. Morrissey,62
Israel,E. Golasa,68
Iceland,H. Halldórsson,66
North Macedonia,D. Georgievski,66
Slovakia,M. Putnocký,68
Portugal,João Pereira,74
United States,T. Boyd,66
England,T. Marsh,61
Ukraine,D. Garmash,74
Ukraine,M. Koval,66
Ukraine,T. Stepanenko,79
Armenia,V. Haroyan,62
Ukraine,M. Morozyuk,74
Ukraine,B. Butko,72
England,J. Pigott,64
Australia,A. Giannou,70
Algeria,Y. Benzia,71
Congo,M. Baudry,69
Tunisia,J. Dudziak,71
France,A. Plea,80
Greece,T. Fountas,72
South Korea,Ko Kwang Min,69
France,R. Camacho,66
Kenya,A. Origi,66
England,E. Fryers,64
Morocco,Y. Abdelhamid,77
France,T. Dingomé,73
Germany,M. Arnold,79
England,W. Hughes,76
England,J. Grealish,80
Republic of Ireland,C. Robinson,72
Spain,Satrústegui,67
England,J. Willis,66
Ivory Coast,F. Boli,69
England,P. Bamford,71
England,P. Digby,62
England,T. Naylor,67
England,K. Stewart,71
Ukraine,R. Bezus,73
Spain,Manu Trigueros,78
United States,E. Bush,66
South Africa,B. Grobler,70
Guinea,S. Falette,73
England,J. Bolton,65
England,C. Pym,65
England,J. Roberts,64
England,C. Walton,72
Wales,L. Thompson,64
Scotland,J. Holt,65
England,M. Maddison,71
Belgium,S. Peeters,70
Spain,Kepa,82
Spain,Moi Gómez,77
Germany,M. Weiser,76
England,S. March,75
Italy,M. Sampirisi,69
Germany,P. Hofmann,71
Sweden,M. Ishak,70
Jamaica,D. Mattocks,68
United States,K. Rowe,65
United States,N. DeLeon,67
Spain,Roberto Torres,77
Spain,Sergio Rico,77
England,B. Potts,68
Spain,Pablo Marí,75
Chile,E. Vargas,75
United States,M. Hedges,72
Croatia,M. Kovačić,83
Belgium,L. Trossard,78
England,D. Samuel,64
Spain,Insua,71
Argentina,L. Paredes,79
Argentina,F. Fragapane,73
Argentina,L. Vietto,78
Mexico,J. Damm,73
Ecuador,J. Paredes B,72
Argentina,P. Rodríguez,69
Peru,H. Hinostroza,63
Norway,M. Ovenstad,62
England,L. James,59
Brazil,Felipe,70
Argentina,F. Vázquez,77
Japan,G. Sakai,71
England,J. Lingard,77
Netherlands,T. Boere,66
Nigeria,L. James,71
Poland,J. Świerczok,68
Belgium,J. Lukaku,76
Sweden,V. Claesson,76
Sweden,F. Helander,72
Sweden,R. Olsen,78
Sweden,M. Broberg,65
Sweden,S. Tibbling,69
Sweden,S. Andersson,76
Portugal,William Carvalho,80
Finland,J. Uronen,74
England,M. Keane,78
United States,R. Meara,66
Uruguay,E. Martinez,66
England,A. Webster,75
Sweden,D. Fällman,66
Nigeria,K. Omeruo,73
United States,J. Villarreal,66
Denmark,J. Haugaard,66
Republic of Ireland,C. Reilly,64
Guinea,M. Yattara,69
Chile,B. Carrasco,69
Gambia,M. Barrow,70
Republic of Ireland,P. Sweeney,63
Sweden,E. Krafth,74
Angola,Dolly Menga,64
Ecuador,M. Bolaños,73
Argentina,F. Barrientos,68
Austria,D. Wydra,65
Colombia,C. Bacca,77
Brazil,Rafael Silva,73
Uruguay,E. Alfaro,64
Greece,S. Dioudis,74
Brazil,Marçal,76
England,L. Lobjoit,56
Netherlands,N. Bertrams,67
Uruguay,N. López,73
Brazil,Cristiano,72
Netherlands,S. van der Lei,63
Netherlands,M. van der Hoorn,73
Spain,Roger,77
Brazil,Filipe Augusto,75
Brazil,Paulinho,69
Netherlands,M. Lieder,66
Central African Republic,A. Youga,66
Burkina Faso,S. Yago,70
South Korea,Oh Ban Suk,67
France,K. Mayi,66
Portugal,Jota,66
Mexico,A. Mendoza,68
Paraguay,L. Caballero,62
United States,R. Gaddis,67
Tunisia,S. Ben Youssef,71
Turkey,K. Ayhan,75
Denmark,Y. Poulsen,78
Cameroon,Y. Banana,72
England,A. Bell,69
England,B. Dickenson,64
Scotland,R. Fraser,79
France,T. Vion,65
England,C. Stockton,60
Brazil,Ademilson,70
United States,D. Dwyer,68
Germany,M. Ginter,82
Brazil,Felipe,84
Brazil,Marquinhos,85
Republic of Ireland,J. Mountney,63
DR Congo,J. Botaka,71
Venezuela,A. González,71
Venezuela,J. Martínez,81
Germany,F. Schnellhardt,68
United States,J. Gyau,69
Germany,T. Strobl,76
Germany,A. Jung,68
Brazil,Neto Volpi,67
Poland,M. Mak,66
Poland,M. Mak,66
Denmark,L. Vigen,66
Germany,E. Durm,73
Brazil,Lucas Lima,75
Sweden,A. Linde,71
Australia,T. Rogić,73
Brazil,Pedro Henrique,72
Argentina,M. Dituro,75
Argentina,G. Pizarro,76
Brazil,Ewerton,67
Burkina Faso,B. Traoré,76
Slovakia,M. Janečka,64
England,A. Azeez,56
Nigeria,S. Ajayi,73
Germany,B. Behrendt,69
England,P. Mpanzu,68
Spain,Aitor García,72
Mexico,A. González,69
Mexico,J. Caballero,58
Scotland,T. Reilly,58
Bosnia and Herzegovina,S. Kolašinac,78
France,A. Bosetti,69
Wales,D. Ward,74
Brazil,Paulo Otávio,73
Netherlands,J. Veltman,77
France,W. Jobello,65
England,M. Pearson,68
Croatia,I. Santini,71
Finland,T. Lam,68
France,D. Bain,72
Nigeria,I. Ezekiel,65
Morocco,O. Tannane,74
South Korea,Kim In Seong,71
Ghana,A. Yiadom B,74
Greece,D. Pelkas,73
Argentina,L. Fernández,74
South Korea,Ju Se Jong,71
Spain,Ayala,63
Spain,Sergi Samper,69
Spain,Gerard Moreno,83
Poland,M. Rybicki,62
Germany,T. Eisfeld,65
Croatia,I. Runje,70
Italy,A. Rozzi,64
Brazil,Matheus,79
Brazil,Patrick,72
North Macedonia,L. Zuta,65
Poland,K. Przybyłko,70
Turkey,H. Çalhanoğlu,79
Hungary,S. Novothny,63
France,A. Doucouré,78
Spain,Lucas Torró,73
Brazil,Gabriel,79
Italy,D. Bessa,75
Italy,D. Adorni,70
South Africa,L. Veldwijk,68
Spain,Juanto Ortuño,67
Argentina,F. Andrada,67
Switzerland,M. Frey,70
Switzerland,D. Jevtić,72
Albania,B. Djimsiti,76
England,J. Guthrie,65
South Korea,Kim Kyung Jung,63
Greece,P. Mantalos,75
Greece,A. Samaris,77
Austria,L. Spendlhofer,68
Greece,A. Bakasetas,72
Italy,S. Longo,68
Greece,D. Kourmpelis,73
Italy,B. Cristante,78
Morocco,R. Saïss,78
Norway,K. Antonsen,64
Russia,M. Belyaev,72
England,A. Gilbey,65
Poland,M. Stępiński,71
Guinea,I. Cissé,68
France,C. Rivieyran,67
France,P. Polomat,70
Belgium,A. Januzaj,80
Germany,E. Can,82
Germany,J. Hector,77
Germany,L. Kübler,72
Senegal,O. Niasse,72
Poland,K. Osyra,63
Angola,Clinton Mata,77
Eritrea,M. Saeid,67
United States,A. Wooten,70
Germany,M. Müller,75
Costa Rica,G. González,71
Comoros,R. Abdullah,68
France,H. Gnohéré,71
Belgium,Y. Carrasco,82
Spain,Saúl,84
Italy,M. Ricci,69
Sweden,T. Pettersson,69
Sweden,M. Eriksson,69
Sweden,M. Danielson,73
Sweden,E. Forsberg,79
France,C. Hérelle,75
Brazil,Andreas Pereira,75
Sweden,R. Quaison,76
Netherlands,M. Dijks,72
Netherlands,M. de Roon,81
Netherlands,R. Pröpper,68
Germany,F. Holland,71
Taiwan,Zhou Dingyang,68
India,L. Ralte,61
Israel,M. Dabbur,79
Mexico,J. Van Rankin B,72
Ecuador,J. Cazares,74
Ukraine,R. Zozulya,70
Belgium,T. Foket,77
United States,A. Guido,64
Japan,H. Sakai,78
France,F. Brillant,67
Iceland,H. Magnússon,73
England,A. Mawson,70
Ghana,A. Duncan,74
New Zealand,C. Howieson,62
Australia,A. Rose,65
England,K. Thomas,61
Denmark,P. Ankersen,72
Serbia,F. Kostić,83
Norway,F. Torsteinbø,63
France,A. Ngando,67
Germany,K. Pusch,66
Italy,M. Armellino,62
United States,M. Delgado,69
Italy,A. Belotti,80
Iceland,H. Hermannsson,67
Argentina,M. Mantovani,68
Poland,A. Uryga,66
France,C. Jullien,75
Spain,Lucas Vázquez,80
Spain,Omar Mascarell,79
Spain,Rubén Sobrino,75
Italy,A. Said,67
Poland,D. Furman,69
Poland,F. Starzyński,70
Germany,M. Lais,65
Spain,Rober Correa,70
England,J. Moore-Taylor,66
Scotland,M. Beck,58
Togo,D. Henen,67
Morocco,H. Ziyech,85
Scotland,T. Watt,66
Austria,M. Kerhe,68
Scotland,C. Smith,63
Germany,D. Blum,73
Romania,D. Grigore,69
Germany,P. Kühn,71
Senegal,S. Mané,90
Germany,J. Schauerte,65
Germany,E. Valentini  B,68
England,R. Edwards,65
Wales,W. Vaulks,71
Spain,Óliver Torres,77
Italy,N. Manfredini,66
Netherlands,M. van der Hart,68
France,A. Thomasson,77
Malta,L. Gambin,62
Belgium,R. Jaadi,64
Wales,M. Fox,69
Netherlands,Q. Promes,82
Wales,G. Williams,62
Spain,Andy,68
Brazil,Marcos Júnior,74
England,J. Vardy,86
England,S. McNulty,62
England,K. Morris,64
France,Q. Bernard,71
France,J. Roye,69
Bulgaria,Cicinho,71
France,A. Ndiaye,66
England,S. Byram,73
Poland,F. Bednarek,68
France,J. Barbato,58
Brazil,Gabriel,76
Saudi Arabia,O. Hawsawi,67
Saudi Arabia,M. Al Sahlawi,64
Saudi Arabia,K. Al Ghamdi,67
Scotland,R. Gauld,70
Netherlands,N. Aké,79
Saudi Arabia,H. Sulaimani,64
England,N. Knight-Percival,62
Germany,A. Götz,65
Saudi Arabia,N. Al Abed,69
Saudi Arabia,A. Asiri,65
Germany,J. Müller,65
Saudi Arabia,H. Shaian,60
England,F. Ladapo,67
Saudi Arabia,S. Al Qumayzi,64
Saudi Arabia,S. Al Dosari,57
Ivory Coast,S. Mandé,62
Paraguay,L. Cardozo,70
Saudi Arabia,A. Al Kassar,62
Sweden,D. Moberg Karlsson,73
Sweden,S. Hedlund,71
Sweden,P. Frick,66
Sweden,S. Holmén,74
Venezuela,C. Rivero,66
Venezuela,R. Quijada,67
Paraguay,M. Etxeberría,74
Colombia,J. Correa,66
Saudi Arabia,T. Bu Haymid,65
Germany,P. Wiegers,65
Germany,S. Nachreiner,68
Germany,P. Ziereis,67
Saudi Arabia,A. Khrees,62
Saudi Arabia,A. Khamis,66
Brazil,Guilherme,77
England,R. Willmott,59
Norway,B. Finne,66
England,D. Rose,62
England,F. Adarabioyo,62
England,D. Rowe,62
Saudi Arabia,Y. Al Shehri,69
Uganda,B. Mugabi,60
Cameroon,J. Dongou Tsafack,66
France,F. Mollet,78
Portugal,Kévin Rodrigues,74
Brazil,Fred,81
France,M. Poundjé,73
France,J. Iloki,68
Brazil,Tiago Volpi,78
England,D. Butler,65
Greece,P. Vlachodimos,68
Netherlands,B. de Jong,62
France,N. Saint-Ruf,65
Brazil,Dória,74
Egypt,M. Salah,90
Wales,C. Maxwell,67
Switzerland,S. Grether,65
Norway,K. Haugen,68
Australia,B. O'Neill,69
New Zealand,T. Payne,65
England,B. Turgott,62
Netherlands,B. van Polen,67
Netherlands,M. Saymak,69
Netherlands,B. van Hintum,68
Netherlands,D. Anderson,65
Netherlands,E. Acolatse,68
Italy,L. Lollo,70
Poland,R. Murawski,69
France,M. Michel,70
France,R. Ripart,71
Hungary,A. Gyurcsó,70
Brazil,Romarinho,74
Curaçao,E. Hooi,64
Guinea-Bissau,Gerso,73
Poland,A. Frączczak,66
England,R. Bingham,61
Republic of Ireland,J. O'Sullivan,64
Tunisia,M. Hassen,69
Mali,H. Sacko,68
Germany,A. Mühling,72
Montserrat,D. Daniels,64
Brazil,Fabinho,87
Netherlands,Q. Menig,65
Sweden,B. Hrgota,70
Belgium,A. Corryn,69
France,G. Laborde,76
Paraguay,D. González,76
Sweden,M. Tanković,73
Austria,D. Bachmann,69
Brazil,Vaná,75
Brazil,Zé Rafael,66
Serbia,S. Mitrović,74
England,C. Brown,58
Saudi Arabia,B. Al Nakhli,61
Saudi Arabia,M. Al Fehaid,63
Saudi Arabia,R. Sufyani,65
Brazil,Antônio Carlos,67
Netherlands,D. Gravenberch,63
Mexico,J. Vázquez,70
Italy,P. Iemmello,70
France,F. Tardieu,72
Ghana,A. Baba,75
Brazil,Mattheus Oliveira,70
Serbia,M. Vilotić,66
Republic of Ireland,T. McNamee,56
Germany,L. Goretzka,84
Chile,S. Magnasco,72
Greece,K. Triantafyllopoulos,66
Greece,D. Siovas,75
Belgium,D. Dessoleil,73
Saint Lucia,J. Donacien,64
Spain,Eugeni,71
Mali,B. Touré,70
Nigeria,B. Edomwonyi,66
Uruguay,M. Britos,71
Scotland,B. McKay,69
Brazil,Éverton Luiz,69
Colombia,A. Cadavid,69
Chile,E. Mena,76
Brazil,Lucas Silva,74
Republic of Ireland,I. Lawlor,62
United States,V. Alvarado,69
United States,D. Steres,67
Turkey,B. Başaçıkoğlu,68
Belgium,S. Schrijvers,73
France,P. Capelle,75
Sweden,S. Larsson,73
Angola,Buatu,67
Netherlands,J. Brenet  B,74
Slovakia,E. Pačinda,70
Chile,J. Fernandes,75
Brazil,Carlinhos,71
Netherlands,T. Letschert,72
Guinea,J. Jeanvier,69
Germany,C. Günter,78
England,B. Galloway,65
Australia,M. Duke,67
Australia,A. Caceres,64
Australia,C. Goodwin,72
Portugal,R. Guerreiro,84
Chile,B. Rabello,70
Australia,M. Acton,61
Scotland,D. Gallagher,68
Spain,Quini,72
Denmark,J. Busk,67
Sweden,A. Bajrovic,61
Spain,Pacheco,82
Germany,T. Hölscher,64
Cameroon,J. Nsame,78
Morocco,Y. Bounou,76
Nigeria,M. Agu,73
Ghana,T. Partey,84
Austria,R. Strebinger,73
Austria,K. Wimmer,71
Poland,M. Gajos,65
Germany,B. Saller,70
Austria,C. Martschinko,67
Germany,T. Dähne,63
Brazil,André Ramalho,74
France,A. Rabiot,81
Netherlands,J. van Overeem,72
Guyana,T. Ondaan,68
Brazil,Diego Lopes,73
Germany,L. Raeder,63
Germany,P. Weihrauch,65
Germany,H. Mukhtar,71
Mexico,I. Zurita,64
Malaysia,Nazmi Faiz,60
Spain,Grimaldo,84
Germany,J. Wurtz,66
England,C. Burgess,66
Republic of Ireland,K. Sadlier,67
Switzerland,F. Schär,78
England,E. Lee,66
Spain,Derik,67
Spain,José Rodríguez,70
Peru,C. Benavente,70
Mexico,G. Moreno,63
Portugal,Hélder Lopes,72
Mexico,P. González,71
Japan,H. Kiyotake,71
Hungary,G. Lovrencsics,72
Netherlands,J. Balk,61
Poland,T. Kędziora,76
Saudi Arabia,A. Al Mayoof,70
Saudi Arabia,M. Majrashi,60
England,A. Kellett,64
Serbia,F. Malbašić,69
Spain,Imanol Elías,59
Saudi Arabia,M. Jahfali,66
Saudi Arabia,M. Asiri,64
Cape Verde,Garry Rodrigues,76
Spain,Jozabed,70
Spain,Alex Rubio,58
Belgium,A. Maes,66
Germany,M. Hefele,68
Germany,T. Pledl,70
Germany,R. Ofosu,68
Portugal,Ricardo Pereira,85
England,L. Angol,61
Belgium,Junior Malanda,73
Brazil,Ederson,88
Portugal,Renato Santos,69
Egypt,A. Hassan,71
Republic of Ireland,M. Duffy,70
Austria,S. Rakowitz,65
Argentina,C. Pellerano,75
Brazil,Bruno Peres,77
Colombia,J. Córdoba,78
Germany,H. Zuck,65
Austria,T. Murg,72
Kosovo,I. Azemi,64
Spain,De Tomás,78
Senegal,I. Mbaye,73
Honduras,R. Quioto,71
Germany,J. Hofmann,77
Greece,A. Gianniotis,74
Italy,F. Falco,72
England,A. Addai,58
Argentina,A. Szymanowski,75
Switzerland,D. Iapichino,64
Austria,I. Lučić,68
Italy,A. Brignoli,73
Brazil,Jonatan Lucca,70
Germany,N. Lomb,68
Algeria,R. Ghezzal,73
Mexico,J. Vigón,70
Portugal,João Teixeira,75
Greece,D. Diamantakos,69
Greece,C. Lykogiannis,67
Netherlands,R. Haps,77
Portugal,Rui Silva,79
Sweden,K. Peterson,70
Australia,B. Smith,66
Northern Ireland,R. McLaughlin,65
DR Congo,J. Ikoko,72
France,S. Doukara,71
Poland,P. Zieliński,80
Scotland,L. MacLeod,67
Brazil,Otávio,80
Italy,A. Romagnoli,83
Slovakia,A. Rusnák,75
England,K. Kennedy,62
Portugal,Fábio Nunes,68
Ghana,B. Addae,67
Morocco,F. Chafik,72
Algeria,F. Boulaya,72
Spain,Fran Sol,73
France,A. Touré,75
Spain,Jonny,81
Venezuela,D. Machís,78
Russia,I. Kutepov,71
Austria,P. Erhardt,63
Austria,M. Prietl,74
Austria,M. Kuster,67
Austria,S. Piesinger,66
Austria,A. Kuen,67
Netherlands,P. van Ooijen,65
Austria,L. Schaub,73
Saudi Arabia,A. Al Jebreen,66
Austria,M. Schmerböck,66
Saudi Arabia,F. Darwish,64
Switzerland,T. Castella,65
Colombia,J. Quintero,79
Portugal,João Cancelo,83
Portugal,Edgar Ié,72
Albania,S. Çikalleshi,67
France,P. Paye,68
Brazil,João Schmidt,71
Switzerland,R. Steffen,78
Switzerland,L. Zuffi,73
Italy,M. Migliorini,68
Portugal,Miguel Rodrigues,70
Portugal,Lucas João,71
Germany,M. Stendera,71
Russia,M. Lobantsev,67
Saudi Arabia,S. Al Dawsari,74
Saudi Arabia,Y. Al Shahrani,74
Spain,Samu Castillejo,79
Spain,Jordi Quintillà,74
Switzerland,K. Mbabu,79
England,K. Hause,72
Jamaica,J. Morias,61
Denmark,E. Marcondes,68
Denmark,A. Rømer,67
Egypt,A. Hegazi,72
Mexico,L. Quintana,69
Germany,M. Halstenberg,82
Belgium,F. Vanzo,64
Portugal,Paulo Oliveira,76
Cameroon,J. Tchouatcha,63
Norway,A. Trondsen,70
Norway,H. Aleesami,73
Denmark,C. Nørgaard,73
Germany,M. Steinmann,70
Saudi Arabia,M. Abusabaan,64
Saudi Arabia,M. Al Khodary,60
Montenegro,L. Đorđević,70
Denmark,F. Holst,68
Germany,M. Kempf,74
Cape Verde,Júlio Tavares,73
Germany,N. Gießelmann,71
Scotland,C. Paterson,70
Italy,Emerson,79
Sweden,M. Hallberg,66
Brazil,Leandrinho,67
Spain,Salva Ruíz,68
Mexico,R. Pizarro,76
Mexico,B. Hernández,64
Germany,P. Drewes,65
Norway,K. Skaanes,63
Saudi Arabia,A. Al Zaqan,64
Sierra Leone,A. Kamara,66
Ghana,D. Accam,69
Sweden,J. Nilsson,72
Saudi Arabia,M. Salem,66
Argentina,J. Velázquez,73
Brazil,Douglas Santos,77
Chile,F. Gallegos,68
Belgium,B. Engels,74
Belgium,B. Verstraete,72
Italy,R. Improta,69
Portugal,Ricardo Ferreira,69
Albania,E. Hysaj,78
Spain,José Mari,70
Kazakhstan,G. Zhukov,66
Slovenia,A. Struna,69
Italy,R. Fiamozzi,70
Scotland,J. McGinn,76
France,M. Sanson,79
DR Congo,C. Mbemba,75
Argentina,F. Rosso,65
Italy,M. Fossati,68
Saudi Arabia,M. Al Owais,71
Saudi Arabia,A. Ateef,70
Spain,Carles Gil,76
Italy,D. Berardi,80
Greece,N. Karelis,70
Argentina,P. De Blasis,73
Peru,E. Flores,69
Cameroon,M. Bagnack,65
Italy,F. Ceccherini,70
Spain,Manquillo,76
Italy,A. Barison,72
England,B. Osborn,74
England,K. Wallace,63
South Korea,Han Kook Young,70
South Korea,Jang Hyeon Soo,72
Saudi Arabia,M. Al Amri,65
Republic of Ireland,D. Lenihan,72
Portugal,Paulinho B,72
Netherlands,D. Ubbink,60
Spain,Rubén García,79
Mexico,L. García,70
Spain,De La Hoz,69
Nigeria,O. Kayode,72
Sweden,L. Hägg Johansson,67
Spain,Pablo Valcarce,68
Brazil,Elsinho,71
Romania,A. Maxim,72
Italy,D. Del Fabro,67
Bosnia and Herzegovina,K. Kodro,68
Scotland,C. McGregor,77
Denmark,N. Brock-Madsen,63
Scotland,M. Fraser,65
England,B. Dack,74
Senegal,O. Nguette,75
Spain,Rubén Blanco,76
Portugal,Frederico Venâncio,75
China,Fei Nanduo,75
Argentina,P. Dybala,88
England,D. Alli,83
Portugal,Pedro Santos,74
Peru,P. Hurtado,70
Saudi Arabia,N. Al Subhi,62
England,J. Ironside,60
Austria,V. Lazaro B,79
Wales,T. O'Sullivan,58
England,J. Whatmough,66
Saudi Arabia,S. Al Shehri,66
Netherlands,F. Sporkslede,63
Netherlands,R. Kishna,70
Iceland,A. Traustason,71
Zimbabwe,M. Rusike,64
Netherlands,L. Woudenberg,67
Wales,D. John,70
Spain,Caye Quintana,68
England,D. Sweeney,58
Australia,M. Boyle B,68
Poland,M. Kopczyński,64
Nigeria,R. Azeez,75
France,E. Zidane,64
Ivory Coast,L. Kassi,64
France,C. Jean,71
Algeria,J. Lopez,68
Spain,Rubén Peña,80
Spain,Nono,69
Poland,M. Cebula,64
Uruguay,R. Rodríguez,67
Argentina,N. Tagliafico,84
Argentina,L. Magallán,73
Argentina,A. Rojas,70
Argentina,R. Centurión,77
Argentina,G. Fernández,74
Montenegro,E. Saveljich,68
Argentina,C. Álvarez,64
Ivory Coast,M. Fofana,72
Chile,L. Domínguez,67
Netherlands,K. Roos,68
