team,player,overall
Montenegro,L. Đorđević,68
Portugal,Iuri Medeiros,68
United States,D. Yedlin,68
Italy,D. Del Fabro,68
Italy,F. Bernardeschi,68
DR Congo,B. Assombalonga,68
Italy,A. Belotti,68
Portugal,José Sá,68
France,S. Meïté,68
Spain,Kepa Arrizabalaga,68
Italy,A. Rozzi,68
Brazil,Otávio,68
Spain,Rubén Blanco,68
Italy,M. Benassi,68
Spain,Santi Mina,68
Germany,N. Stark,68
Bulgaria,S. Slavchev,68
Chile,M. Rodríguez,68
Bulgaria,T. Nedelev,68
France,J. Roussillon,68
Italy,G. Caprari,68
Brazil,Wallace,68
Germany,P. Hofmann,68
Scotland,T. Watt,68
Russia,P. Mogilevets,68
Russia,A. Miranchuk,68
Belgium,J. De Sart,68
Chile,C. Fuentes,68
Ukraine,I. Ordets,68
England,G. Gardner,68
England,M. Jacobs,68
France,I. Saadi,68
France,D. Foulquier,68
Cameroon,E. Salli,68
England,J. Lingard,68
Scotland,R. Fraser,68
Italy,S. Longo,68
France,A. Ngando,68
Venezuela,A. Morozo,68
Poland,P. Zieliński,68
Germany,Y. Gerhardt,68
France,F. Masuaku,68
Netherlands,S. van Beek,68
Paraguay,J. Rojas,68
Chile,J. Delgado,68
Portugal,Tomané,68
England,K. Darlow,68
Sweden,I. Pękalski,68
Sweden,P. Jansson,68
England,L. Hyam,68
Denmark,N. Larsen,68
France,M. Colin,68
Ivory Coast,J. Tallo,68
Spain,Jota,68
Spain,Oriol Rosell,68
Spain,Cristian Ceballos,68
Mali,N. Dicko,68
Germany,D. Heintz,68
Saudi Arabia,F. Al Qarni,68
Hungary,A. Gyurcsó,68
Greece,N. Karelis,68
Gabon,L. Madinda,68
Portugal,Tiago Rodrigues,68
Portugal,Ricardo Esgaio,68
United States,A. Farrell,68
Uruguay,D. Laxalt,68
Chile,L. Reyes,68
Netherlands,S. Stevens,68
Portugal,Luis Silva,68
Ghana,E. Assifuah,68
Ghana,K. Boateng,68
Japan,K. Nagasawa,68
Netherlands,W. Hahn,68
Portugal,Fábio Martins,68
Norway,H. Singh,68
Belgium,F. Ojo,68
Norway,V. Hedenstad,68
Russia,F. Smolov,68
Sweden,R. Jönsson,68
Norway,A. Hansen,68
England,M. Antonio,68
Norway,O. Elabdellaoui,68
Spain,Alberto Perea,68
Hungary,R. Varga,68
South Korea,Suk Hyun Jun,68
Peru,I. Ávila,68
United States,J. McInerney,68
Spain,Juanmi,68
Belgium,C. Coosemans,68
Russia,D. Poloz,68
France,L. Landre,68
United States,P. Kitchen,68
Portugal,Esmael,68
Spain,Alex Martínez,68
Norway,M. Elyounoussi,68
Morocco,A. Tighadouini,68
Nigeria,S. Ameobi,68
Poland,P. Wszołek,68
Germany,P. Rakovsky,68
Spain,Ruiz de Galarreta,68
Cape Verde,Djaniny,68
Greece,A. Lagos,68
Senegal,J. Lopy,68
Spain,Roger,68
Brazil,Matheus,68
Netherlands,L. Veldwijk,68
Sweden,E. Forsberg,68
Ghana,A. Baba,68
Sweden,S. Larsson,68
France,R. Ghezzal,68
South Korea,Kim Jin Su,68
Cameroon,F. Fokobo,68
Chile,A. Parot,68
Ivory Coast,B. Anderson,68
Spain,Jony,68
Uruguay,G. Pereira,68
Uruguay,E. Velázquez,68
Norway,M. Keita,68
Brazil,Felipe Mattioni,68
Colombia,Bernardo,68
France,Y. Salibur,68
Norway,M. Bakenga,68
Ecuador,F. Martínez,68
South Korea,Yun Suk Young,68
Portugal,Roderick,68
Germany,L. Sobiech,68
England,D. Batth,68
United States,C. Schuler,68
Russia,A. Kolomeytsev,68
Guinea,F. Pogba,68
Italy,S. Romagnoli,68
Italy,D. D'Ambrosio,68
Germany,M. Rzatkowski,68
Brazil,Fernando Canesín,68
Nigeria,S. Igboun,68
Germany,S. Kittel,68
Portugal,Caetano,68
France,G. Bussmann,68
Denmark,J. Ankersen,68
Greece,V. Klonaridis,68
Italy,R. Ely,68
South Africa,G. Maluleka,68
South Africa,A. Patosi,68
Netherlands,L. de Sa,68
Spain,Toño,68
Czech Republic,O. Petrák,68
Portugal,Cristiano,68
Georgia,S. Kvirkvelia,68
Ivory Coast,M. Kone,68
Belgium,I. Vetokele,68
Albania,L. Sadiku,68
Netherlands,M. de Roon,68
Greece,K. Triantafyllopoulos,68
Denmark,R. Thelander,68
Germany,J. Wurtz,68
Mexico,R. Pizarro,68
Argentina,N. Tagliafico,68
Argentina,L. Magallán,68
Spain,Israel,68
Paraguay,A. Núñez,68
Portugal,Hernâni,68
France,A. Conte,68
Colombia,Y. Candelo,68
Colombia,J. Cabezas,68
Colombia,Y. Chará,68
Chile,C. Baeza,68
Chile,R. Farfán,68
Turkey,D. Türüç,68
Argentina,L. Gil,68
Argentina,N. Domínguez,68
Italy,D. Zappacosta,68
Chile,S. Toro,68
Russia,Y. Gazinskiy,68
Argentina,J. Calleri,68
Argentina,E. Cerutti,68
Serbia,M. Šćepović,68
Turkey,S. Özmen,68
Brazil,Gedoz,68
Norway,M. Pedersen,68
Italy,R. Acquafresca,68
DR Congo,G. Ngoyi,68
United States,E. Lichaj,68
England,M. James,68
Turkey,G. Vural,68
Nigeria,E. Ambrose,68
Mexico,J. Hernández,68
France,S. Joseph-Monrose,68
Sweden,M. Johansson,68
Germany,B. Hübner,68
Iceland,B. Sigurðarson,68
Bosnia and Herzegovina,J. Burić,68
Brazil,Rodrigo Dantas,68
Netherlands,S. Padt,68
Germany,D. Schahin,68
Russia,A. Yusupov,68
England,B. Marshall,68
Netherlands,R. Boymans,68
Spain,Daniel Ayala,68
England,C. Dawson,68
Turkey,E. Özarslan,68
Ecuador,J. Rojas,68
Norway,J. Nilsen,68
Mexico,J. Zárate,68
Netherlands,M. Nelom,68
Netherlands,J. Cabral,68
Austria,D. Royer,68
Netherlands,M. te Wierik,68
Germany,L. Rupp,68
Spain,Carles Planas,68
Belgium,B. Dejaegere,68
Germany,D. Kaiser,68
Russia,T. Burlak,68
Ecuador,J. Plata,68
Greece,A. Vellios,68
Netherlands,R. Ligeon,68
Germany,W. Orban,68
Argentina,M. Paglialunga,68
Romania,S. Lung,68
Greece,S. Dioudis,68
Burkina Faso,S. Yago,68
Portugal,Abel Camará,68
Sweden,M. Eriksson,68
Benin,J. Adeoti,68
Italy,F. Ceccherini,68
Argentina,E. Saveljich,68
South Africa,L. Masalesa,68
Argentina,H. Nervo,68
Argentina,F. Lértora,68
Argentina,L. Jara,68
Croatia,D. Kreilach,68
Argentina,F. Mussis,68
Argentina,R. Carrera,68
Argentina,C. Aquino,68
Argentina,K. Itabel,68
Turkey,S. Dursun,68
Croatia,E. Kokalović,68
South Africa,T. Qalinge,68
Wales,D. Cotterill,68
Greece,K. Giannoulis,68
Morocco,A. Chihi,68
France,G. Obertan,68
Norway,K. Madsen,68
Italy,L. Scaglia,68
Mexico,R. Salinas,68
Latvia,A. Cauņa,68
Sweden,J. Johansson,68
Germany,T. Kirschbaum,68
South Korea,Song Jin Hyung,68
Italy,L. Giorgi,68
England,J. Butterfield,68
Wales,A. King,68
France,L. Kitambala,68
France,S. Privat,68
Italy,P. Schiattarella,68
Italy,A. Catellani,68
Benin,E. Imorou,68
Scotland,P. Pawlett,68
Turkey,T. Torun,68
Brazil,Maikon Leite,68
Senegal,L. Gassama,68
Moldova,I. Armaş,68
Germany,M. Gaus,68
Spain,Héctor Rodas,68
Spain,Joan Oriol,68
Switzerland,N. Ben Khalifa,68
Guinea,I. Sylla,68
Spain,Fuentes,68
Brazil,Fransérgio,68
Italy,D. Fabbrini,68
Belgium,G. Mertens,68
Spain,Arroyo,68
Spain,Borja Gómez,68
Netherlands,M. Kieftenbeld,68
Uruguay,M. Silva,68
Mexico,A. Zamorano,68
South Africa,D. Keet,68
Netherlands,D. Bulthuis,68
France,L. Nangis,68
Bosnia and Herzegovina,E. Nadarevic,68
Argentina,E. Andrada,68
Brazil,Pedro Henrique,68
Netherlands,D. Verbeek,68
Uruguay,M. Britos,68
Colombia,S. Tréllez,68
Slovenia,R. Berić,68
Venezuela,F. Aristeguieta,68
Argentina,J. Ferrari,68
Colombia,C. Monsalvo,68
Argentina,S. Pol,68
Nigeria,G. Oboabona,68
Argentina,J. Sanguinetti,68
Serbia,U. Matić,68
Argentina,M. Vidal,68
Portugal,João Silva,68
Paraguay,G. Cristaldo,68
Argentina,G. Toledo,68
Cape Verde,Kuca,68
Serbia,N. Radoja,68
France,C. Cambon,68
Ukraine,O. Iakovenko,68
Argentina,M. Bravo,68
Australia,J. Troisi,68
Turkey,M. Güven,68
Uruguay,J. Surraco,68
Italy,F. Della Rocca,68
Italy,A. Rosi,68
Belgium,S. De Witte,68
Italy,T. Bianchi,68
England,L. Trotter,68
Mexico,J. Nava,68
Serbia,D. Petric,68
United States,B. Shea,68
Australia,J. Holland,68
Germany,C. Nöthe,68
Mexico,I. Jiménez,68
England,S. Morrison,68
Belgium,B. Mokulu,68
Benin,R. Gestede,68
Senegal,A. N'Diaye,68
Germany,D. Latza,68
Finland,T. Pukki,68
Tunisia,K. Laribi,68
Burkina Faso,P. Nakoulma,68
DR Congo,P. Mandanda,68
Brazil,Lionn,68
Australia,A. Sarota,68
France,F. Bérenguer,68
Uruguay,A. Gunino,68
Turkey,S. Gürler,68
Bolivia,J. Campos,68
France,B. Leroy,68
Portugal,Alex,68
Mexico,J. Enríquez,68
France,R. Amalfitano,68
Austria,A. Gorgon,68
Uruguay,M. Aguirregaray,68
Spain,Ilie Sánchez,68
Ivory Coast,Y. Soumahoro,68
Austria,M. Djuricin,68
Greece,G. Katsikas,68
United States,L. Silva,68
Argentina,A. Romero,68
Paraguay,L. Cardozo,68
Venezuela,A. Tena,68
France,G. Malfleury,68
Germany,D. Buballa,68
Argentina,A. Szymanowski,68
France,R. Philippoteaux,68
Egypt,M. Ibrahim,68
Jamaica,D. Brown,68
Colombia,F. Torijano,68
Colombia,W. Zapata,68
Panama,N. Barahona,68
Uruguay,M. Mier,68
Argentina,D. Benedetto,68
Algeria,M. Aoudia,68
Chile,B. Sagredo,68
North Macedonia,B. Abdurahimi,68
Belgium,D. Verhulst,68
Turkey,S. Özkan,68
Germany,K. Reichel,68
Brazil,Danilinho,68
Austria,M. Suttner,68
England,A. Hammill,68
Denmark,T. Enevoldsen,68
Belgium,G. De Mets,68
Denmark,B. Hamalainen,68
Netherlands,D. Boerrigter,68
England,L. Ainsworth,68
England,J. Pearce,68
Mexico,J. Domínguez,68
France,D. N'Gog,68
Norway,M. Lekven,68
Scotland,S. Arfield,68
Argentina,B. Urribarri,68
Netherlands,R. Poepon,68
Japan,S. Escudero,68
Switzerland,G. Berardi,68
Australia,D. Vidosic,68
Australia,S. Lowry,68
Germany,C. Strohdiek,68
Belgium,D. Hubert,68
Mexico,J. Dueñas,68
Nigeria,A. Dauda,68
Mexico,E. Pérez,68
Republic of Ireland,D. Meyler,68
Scotland,I. Vigurs,68
Germany,M. Görlitz,68
Spain,Lillo,68
Netherlands,E. Falkenburg,68
Guam,A. DeLaGarza,68
Serbia,I. Obradović,68
Brazil,Bruno Soares,68
United States,L. Neagle,68
Spain,Iñigo Pérez,68
Germany,D. Stahl,68
United States,T. Ream,68
Mexico,L. Mendoza,68
United States,J. Corona,68
Benin,C. Glombard,68
Ecuador,J. Ayoví,68
Germany,B. Röcker,68
Argentina,G. Pizarro,68
Spain,José Mari,68
Colombia,J. Lopera,68
Colombia,J. Álvarez,68
Colombia,H. Rojas,68
Colombia,F. Noguera,68
Colombia,J. Aguirre,68
Argentina,A. Donatti,68
Colombia,J. Copete,68
Argentina,F. Márquez,68
Canada,W. Johnson,68
Mexico,E. Andrade,68
France,A. Bonnet,68
Belgium,Y. Buyens,68
Poland,R. Majewski,68
France,S. Langil,68
Italy,E. Terranova,68
France,T. Chevalier,68
Denmark,L. Vibe,68
Netherlands,M. Schet,68
Saudi Arabia,S. Al Faraj,68
Mexico,L. Rodríguez,68
Colombia,C. Martínez Borja,68
Cape Verde,Odaïr Fortes,68
Iran,D. Davari,68
Netherlands,M. de Leeuw,68
Cape Verde,Brito,68
Colombia,S. Otálvaro,68
Colombia,J. Vásquez,68
Argentina,L. Lollo,68
Argentina,C. Salom,68
Croatia,A. Puljić,68
Turkey,K. Keleş,68
Italy,G. Pasquale,68
France,R. Riou,68
Northern Ireland,R. Carroll,68
Mali,A. Coulibaly,68
Italy,M. Blasi,68
Spain,Manuel Pablo,68
Italy,E. Maresca,68
Italy,G. Bellini,68
Italy,C. Lupatelli,68
Colombia,J. Ángel,68
Finland,T. Tainio,68
Wales,D. Gabbidon,68
Switzerland,R. Nuzzolo,68
Scotland,S. Hammell,68
Denmark,H. Andreasen,68
South Korea,Kim Nam Il,68
United States,C. Bocanegra,68
Scotland,K. McNaughton,68
France,G. Givet,68
Scotland,K. Lasley,68
Denmark,M. Rasmussen,68
Belgium,M. Oussalah,68
Denmark,J. Kristiansen,68
Italy,R. Guana,68
United States,E. Johnson,68
Sweden,M. Ericsson,68
Denmark,J. Poulsen,68
United States,J. Busch,68
Venezuela,J. Álvarez,68
England,S. Harper,68
England,P. Konchesky,68
Norway,E. Bugge Pettersen,68
England,D. Henderson,68
Scotland,G. Greer,68
Scotland,S. Caldwell,68
England,S. Warnock,68
Greece,S. Kotsolis,68
United States,C. Casey,68
Argentina,S. Almirón,68
Germany,B. Köhler,68
Germany,D. Kruppke,68
Belgium,K. Geraerts,68
Austria,M. Langer,68
Italy,F. Agliardi,68
Germany,D. Dogan,68
Spain,Aganzo,68
Spain,Iván Hernández,68
Germany,C. Heimeroth,68
Jamaica,R. Fuller,68
France,D. Perquis,68
Denmark,M. Thygesen,68
Germany,L. Kruse,68
Turkey,M. Sağlik,68
Cameroon,E. Matoukou,68
Turkey,S. Balcı,68
Turkey,A. Koçak,68
Iceland,G. Þorvaldsson,68
Sweden,D. Örlund,68
Brazil,Rubinho,68
Brazil,Michel,68
Romania,G. Tamaş,68
Switzerland,A. Geijo,68
South Korea,Lee Chun Soo,68
Italy,P. Bianco,68
Belgium,C. Lepoint,68
United States,N. Borchers,68
Austria,G. Garics,68
Denmark,K. Stuhr-Ellegaard,68
England,M. Kilgallon,68
Italy,C. Terlizzi,68
Italy,D. Succi,68
Portugal,Tiago Gomes,68
Portugal,Manuel José,68
Mexico,L. Pérez,68
Mexico,O. Bravo,68
Belgium,A. Cordaro,68
England,J. Sutton,68
DR Congo,R. Makondele,68
Netherlands,M. Fledderus,68
Argentina,C. Delgado,68
Norway,A. Gashi,68
England,J. Buxton,68
Scotland,R. Wallace,68
France,R. Lemaître,68
Argentina,I. Damonte,68
Chile,M. Mirošević,68
Argentina,R. Martínez,68
Argentina,E. Bologna,68
Argentina,M. Romagnoli,68
Argentina,M. Carrusca,68
Argentina,M. Pavone,68
Argentina,D. Herner,68
Argentina,R. Díaz,68
Argentina,M. Romero,68
Belgium,K. D'Haene,68
Argentina,L. Palos,68
Argentina,G. Ré,68
Turkey,G. Ünal,68
Switzerland,C. Schwegler,68
Spain,Mora,68
Spain,Migue,68
Spain,Jonathan Ruiz,68
Spain,José Juan,68
Spain,Dani Giménez,68
Denmark,D. Jensen,68
Spain,Iñaki Astiz,68
Russia,P. Pogrebnyak,68
Russia,A. Tlisov,68
Russia,A. Bober,68
Norway,E. Ruud,68
France,R. Zubar,68
Denmark,K. Lorentzen,68
Denmark,S. Poulsen,68
Austria,R. Özcan,68
Austria,F. Schiemer,68
Canada,O. Occéan,68
England,D. Marney,68
Argentina,L. Licht,68
Poland,L. Garguła,68
Argentina,H. Pellerano,68
Scotland,C. Mackail-Smith,68
Norway,A. Askar,68
South Korea,Shin Hwa Yong,68
Denmark,K. Petersen,68
Australia,S. McDonald,68
Czech Republic,D. Bičík,68
Argentina,F. Vilar,68
England,M. Mills,68
Antigua and Barbuda,D. Blackstock,68
Mexico,C. Morales,68
Mexico,D. Álvarez,68
France,J. Faubert,68
Colombia,J. De la Cuesta,68
Mexico,C. Ochoa,68
Mexico,I. Estrada,68
Scotland,J. Mackie,68
Mexico,G. Pineda,68
Cape Verde,Ricardo,68
Germany,U. Hünemeier,68
Albania,E. Kapllani,68
Germany,M. Parensen,68
Bosnia and Herzegovina,S. Jahic,68
Bosnia and Herzegovina,D. Vrančić,68
DR Congo,J. Sami,68
Argentina,J. Elizondo,68
Brazil,Defendi,68
Italy,G. Zecchin,68
Scotland,D. Fox,68
Sweden,P. Larsson,68
Italy,G. Munari,68
Iceland,S. Ottesen,68
Republic of Ireland,S. Hunt,68
Poland,P. Leciejewski,68
Austria,M. Berger,68
France,G. Gimbert,68
England,L. Moore,68
Argentina,E. Villa,68
Russia,O. Ivanov,68
Jamaica,D. Ricketts,68
Brazil,Evaldo,68
Belgium,T. Matthys,68
Wales,A. Crofts,68
Sweden,B. Safari,68
France,S. Darbion,68
Brazil,Roger,68
Spain,Xisco,68
United States,J. Larentowicz,68
United States,M. Parkhurst,68
Romania,D. Goian,68
Brazil,Angelo,68
Argentina,N. Navarro,68
Poland,T. Podgórski,68
Colombia,V. Marín,68
Moldova,A. Gaţcan,68
Russia,D. Belorukov,68
Republic of Ireland,R. Elliot,68
France,S. Le Toux,68
Italy,R. Cazzola,68
Italy,R. Schiavi,68
Colombia,M. Arzuaga,68
Romania,O. Hoban,68
Mexico,G. Venegas,68
Germany,T. Oehrl,68
France,Y. Kermorgant,68
Italy,A. Balzano,68
Spain,David Rodríguez,68
Mexico,R. Chávez,68
Spain,Carpio,68
Spain,Óscar Díaz,68
United States,E. Castillo,68
Mexico,L. López,68
Portugal,Helder Cabral,68
Portugal,Tiago Valente,68
Netherlands,J. van den Berg,68
Italy,A. Cutolo,68
Venezuela,L. Seijas,68
Argentina,E. Gutiérrez,68
Belgium,O. Kaya,68
Latvia,A. Vaņins,68
Republic of Ireland,S. Quinn,68
South Africa,S. Gaxa,68
South Africa,S. Nkosi,68
Honduras,W. Palacios,68
Gabon,D. Ovono Ebang,68
Ecuador,J. Guagua,68
Ecuador,W. Ayoví,68
Kenya,D. Oliech,68
France,J. Choplin,68
South Korea,Yeom Ki Hun,68
Paraguay,J. Devaca,68
Portugal,Filipe Gonçalves,68
Colombia,B. Castillo,68
Italy,S. Missiroli,68
Colombia,J. Moreno,68
Sweden,M. Bjärsmyr,68
Mexico,J. Cárdenas,68
Chile,Y. Opazo,68
Australia,M. Milligan,68
Sweden,G. Svensson,68
France,L. Baal,68
Belgium,T. Derijck,68
Spain,Agus,68
Turkey,H. Özmert,68
Italy,D. Capelli,68
Serbia,M. Lomić,68
Senegal,R. Faty,68
Scotland,C. Mulgrew,68
Argentina,L. Simón,68
Bulgaria,V. Minev,68
Scotland,G. Boyd,68
Argentina,L. Grimi,68
United States,L. Robles,68
Argentina,J. Shaffer,68
Italy,C. Coralli,68
Czech Republic,V. Procházka,68
Czech Republic,M. Petržela,68
Republic of Ireland,S. Williams,68
Portugal,Bruno China,68
Cameroon,P. Alo'o Efoulou,68
Bulgaria,P. Zanev,68
Italy,N. Cherubin,68
Brazil,Robson,68
France,A. Cuvillier,68
Portugal,Bruno Miguel,68
Colombia,A. Domínguez,68
Italy,G. Perico,68
Slovakia,A. Nemec,68
Italy,G. Troianiello,68
Chile,M. Vidangossy,68
Argentina,F. Espindola,68
Argentina,G. Zárate,68
Belarus,Y. Tigorev,68
United States,S. Franklin,68
Colombia,J. Olave,68
Ecuador,J. Guerrón,68
South Africa,K. Dikgacoi,68
Mexico,L. Fuentes,68
South Korea,Shin Hyung Min,68
Mexico,H. Ruíz,68
Spain,Añibarro,68
Chile,S. Roco,68
Italy,M. Valdifiori,68
Brazil,Rodnei,68
Poland,Thiago Cionek,68
Ivory Coast,J. Gosso,68
England,M. Woolford,68
Serbia,P. Ninkov,68
United States,C. Pontius,68
Honduras,H. Thomas,68
Saudi Arabia,O. Hawsawi,68
Portugal,Pedro Queirós,68
Uruguay,D. Cháves,68
Madagascar,L. Nomenjanahary,68
Brazil,Roger,68
France,D. Lévêque,68
South Africa,R. Mahamutsa,68
Chile,G. Jara Reyes,68
Zimbabwe,K. Nkhatha,68
Colombia,Y. Anchico,68
Spain,Carlos Ruiz,68
Australia,M. Smith,68
Serbia,D. Lekić,68
Turkey,M. Batdal,68
France,A. Losilla,68
Colombia,L. Arias,68
Colombia,D. Chará,68
Portugal,Diogo Cunha,68
South Africa,L. Majoro,68
Venezuela,C. Gonzado,68
Venezuela,L. Reija,68
Colombia,A. Cadavid,68
Bulgaria,S. Dyakov,68
England,M. Jones,68
Bahrain,M. Husain,68
Colombia,E. Palomino,68
Colombia,V. Giraldo,68
Argentina,L. Giovini,68
Colombia,L. Narváez,68
Colombia,A. Andrade,68
Colombia,C. Arboleda,68
Colombia,L. Estacio,68
Colombia,F. Díaz,68
Chile,M. Villalobos,68
Argentina,N. Moiraghi,68
Chile,P. Muñoz,68
Argentina,M. Olivi,68
Honduras,B. Beckeles,68
Colombia,P. Arango,68
Colombia,C. Rentería,68
Brazil,Bobô,68
Argentina,J. Chiarini,68
Argentina,G. Lanaro,68
Portugal,Marcos Lopes,67
France,K. Coman,67
England,P. Roberts,67
Switzerland,F. Rodriguez,67
Italy,A. Cragno,67
Turkey,E. Şahin,67
Turkey,K. Ayhan,67
Netherlands,N. Aké,67
Denmark,P. Højbjerg,67
Netherlands,D. Sinkgraven,67
England,J. Lascelles,67
Italy,D. Rugani,67
Turkmenistan,D. Khodzhaniyazov,67
Denmark,Y. Poulsen,67
United States,J. Green,67
Chile,F. Campos,67
Belgium,T. Bongonda,67
Chile,G. Castellón,67
Spain,Guillermo,67
Guyana,D. Léon,67
Italy,D. Cataldi,67
Portugal,Betinho,67
Netherlands,J. Hendrix,67
France,H. Ongenda,67
Spain,Sandro,67
England,R. Hall,67
Spain,Sergio Rodríguez,67
England,S. Berahino,67
Italy,M. Valoti,67
Wales,E. Huws,67
Germany,A. Younes,67
Saudi Arabia,F. Al Muwallad,67
Ghana,D. Amartey,67
Spain,Ayoze Pérez,67
Croatia,T. Jedvaj,67
France,C. Tolisso,67
Greece,S. Risvanis,67
Denmark,E. Sviatchenko,67
England,J. Paterson,67
Germany,O. Yildirim,67
England,J. Ibe,67
Spain,Eddy,67
Brazil,Jadson,67
Austria,L. Schaub,67
Albania,E. Hysaj,67
Chile,L. Pavez,67
Italy,M. Politano,67
Argentina,M. Astina,67
New Zealand,R. Thomas,67
Norway,V. Berisha,67
Germany,C. Buchtmann,67
Switzerland,L. Benito,67
Denmark,C. Sloth,67
Belgium,T. Van Acker,67
England,L. Nicholls,67
Poland,M. Żyro,67
Poland,B. Pawłowski,67
England,R. Ince,67
Norway,G. Zahid,67
Italy,G. De Luca,67
Spain,Sergi Samper,67
Netherlands,J. Brenet,67
Netherlands,T. Ondaan,67
Senegal,M. Konaté,67
Poland,K. Linetty,67
Brazil,Wendell,67
Chile,C. Cuevas,67
Italy,S. Molina,67
Guinea,N. Keita,67
Austria,K. Friesenbichler,67
Argentina,B. Fernández,67
Turkey,S. Yıldırım,67
Belgium,G. Bruno,67
England,J. Emmanuel-Thomas,67
Estonia,H. Ojamaa,67
Italy,S. Colombi,67
Italy,L. Sepe,67
Chile,M. Albornoz,67
Germany,R. Yabo,67
Norway,T. Børven,67
France,A. Turan,67
Belgium,D. Boyata,67
Romania,G. Gorskav,67
Norway,M. Linnes,67
Scotland,G. Hanley,67
Sweden,S. Thern,67
United States,J. Gatt,67
Germany,D. da Costa,67
Portugal,Aníbal Capela,67
Australia,A. Taggart,67
Greece,K. Fortounis,67
Austria,K. Stöger,67
Spain,Bigas,67
Spain,Nono,67
France,M. Lemina,67
Japan,Y. Ono,67
Serbia,M. Rodić,67
Colombia,C. Palomeque,67
Chile,A. Contreras,67
Argentina,M. Urruti,67
Argentina,R. Cáseres,67
Argentina,F. Rasic,67
Argentina,J. Gómez,67
Mali,M. N'Diaye,67
Spain,Oier,67
England,A. Smithies,67
Switzerland,M. Lang,67
Norway,J. King,67
Mexico,H. Rodríguez,67
Scotland,R. Jack,67
Poland,B. Salamon,67
France,A. Sissoko,67
Ghana,E. Frimpong,67
Germany,M. Stiepermann,67
Germany,L. Thy,67
Republic of Ireland,S. Duffy,67
England,S. Cook,67
Argentina,G. Pezzella,67
England,J. Hunt,67
Spain,Laguardia,67
Austria,F. Kainz,67
Norway,E. Rashani,67
England,L. Dunk,67
Turkey,E. İşcan,67
France,W. Boly,67
France,N. Kebano,67
Germany,P. Bauer,67
Hungary,K. Otigba,67
North Macedonia,F. Hasani,67
Comoros,A. M'Madi,67
Spain,Gerard Moreno,67
France,S. Doukara,67
Cape Verde,Pek's,67
Croatia,A. Vukušić,67
Trinidad and Tobago,S. Bateau,67
Paraguay,R. Ramírez,67
Colombia,J. Mojica,67
Colombia,M. Cuero,67
Chile,C. Valenzuela,67
Colombia,C. Bonilla,67
Argentina,J. Valdez Chamorro,67
Paraguay,G. Gómez,67
South Africa,B. Mkhwanazi,67
Senegal,P. Ndiaye,67
England,S. Baldock,67
Italy,F. Forestieri,67
Russia,A. Prudnikov,67
Turkey,B. Karadeniz,67
Northern Ireland,O. Norwood,67
England,C. Stewart,67
Georgia,L. Mchedlidze,67
DR Congo,N. Toko,67
Belgium,C. Kabasele,67
Ghana,E. Adu,67
Austria,D. Alar,67
Uruguay,L. Cabrera,67
Slovenia,V. Belec,67
Slovenia,A. Bačinovič,67
Australia,J. Davidson,67
Senegal,S. Ciss,67
Poland,B. Bereszyński,67
Morocco,Z. Bergdich,67
Russia,A. Zotov,67
Netherlands,L. Ebecilio,67
Germany,M. Uth,67
Ghana,A. Wakaso,67
Spain,José Ángel,67
Spain,Fernández,67
France,M. Deplagne,67
Mali,Y. Sylla,67
Netherlands,J. Lukoki,67
South Korea,Yun Il Lok,67
Peru,L. Advíncula,67
Poland,P. Olkowski,67
Germany,N. Füllkrug,67
Finland,A. Ring,67
Belgium,B. Verboom,67
Ghana,R. Chibsah,67
Argentina,F. Vázquez,67
South Africa,T. Ntshumayelo,67
Poland,K. Przybyłko,67
Poland,D. Łukasik,67
Brazil,Bruno Nascimento,67
Italy,D. Sciaudone,67
Argentina,A. Solari,67
Argentina,S. Palacios,67
Russia,S. Kritsyuk,67
Chile,I. Díaz,67
Argentina,S. López,67
Chile,M. Viana,67
Argentina,F. Elizari,67
Portugal,André Claro,67
Jordan,T. Khattab,67
Uruguay,O. Rivero,67
Spain,Dani Ramírez,67
Denmark,M. Troest,67
Spain,Carmona,67
England,P. Anderson,67
Portugal,Hugo Ventura,67
England,S. Golbourne,67
Panama,G. Torres,67
Iceland,B. Bjarnason,67
Switzerland,M. Morganella,67
Burkina Faso,S. Dianda,67
Brazil,Tartá,67
Netherlands,R. van La Parra,67
Italy,M. Eramo,67
Mexico,U. Dávila,67
Mexico,C. Fierro,67
Mali,S. Yatabaré,67
Bulgaria,I. Ivanov,67
France,J. Martin,67
Netherlands,L. Bacuna,67
Netherlands,B. Schenkeveld,67
Hungary,Z. Korcsmár,67
Sweden,J. Larsson,67
Spain,Javi Jiménez,67
Germany,C. Avevor,67
Australia,L. Brattan,67
Denmark,N. Helenius,67
Belgium,H. Van Der Bruggen,67
United States,T. Boyd,67
Spain,Roberto Torres,67
Brazil,Gideão,67
Switzerland,O. Ademi,67
Saudi Arabia,M. Al Harbi,67
Cape Verde,Rodrigues,67
Colombia,A. Hurtado,67
Colombia,F. Fabra,67
Colombia,J. Mena,67
Colombia,F. Hinestroza,67
Chile,J. Quezada,67
Argentina,L. Desábato,67
Argentina,R. Depetris,67
Brazil,Deyverson,67
Chile,R. González,67
Italy,A. Di Gaudio,67
DR Congo,M. Tisserand,67
Switzerland,R. Rodriguez,67
Mozambique,Reginaldo,67
Colombia,Y. Mena,67
Bulgaria,S. Popov,67
South Africa,T. Zwane,67
South Africa,L. Mokgothu,67
