season,team_id,team,through_week,division,conference,adj_off_epa,adj_def_epa,net_adj_epa,EPAplay_off,EPAplay_def,success_off,success_def,early_down_EPA_off,early_down_EPA_def,explosive_off,explosive_def,havoc_off,havoc_def,EPAdrive_off,EPAdrive_def,drivesgame_off,drivesgame_def,playsdrive_off,playsdrive_def,yardsdrive_off,yardsdrive_def,passrate_off,rushrate_off,red_zone_success_off,red_zone_success_def,third_down_success_off,third_down_success_def,third_down_distance_off,third_down_distance_def,plays_off,plays_def,EPAplay_off_pass,EPAplay_off_rush,EPAplay_def_pass,EPAplay_def_rush,success_off_pass,success_off_rush,success_def_pass,success_def_rush,explosive_off_pass,explosive_off_rush,explosive_def_pass,explosive_def_rush
2009,2459,Northern Illinois,13,fbs,Mid-American,-0.00718,0.08440,-0.09158,0.02929,-0.02369,0.43367,0.41282,0.01372,-0.04860,0.07418,0.06110,0.13695,0.16244,0.15917,-0.12323,11.72727,11.72727,5.43411,5.20155,31.75194,31.74419,0.37375,0.62625,0.41791,0.35294,0.47134,0.43333,6.15924,7.26667,701,671,0.13650,-0.03469,0.01218,-0.05779,0.47328,0.41002,0.41590,0.40988,0.08397,0.06834,0.07339,0.04942
2009,2483,Oregon,13,fbs,Pac-10,0.05203,-0.07147,0.12350,0.02951,-0.11934,0.45288,0.39709,0.04667,-0.15197,0.07589,0.06376,0.12729,0.14206,0.15258,-0.62390,13.16667,14.25000,5.17089,5.22807,31.62658,25.33918,0.40269,0.59731,0.43077,0.34194,0.36478,0.42714,6.79874,7.06533,817,894,0.04729,0.01752,-0.07508,-0.16541,0.44073,0.46107,0.39474,0.39954,0.07903,0.07377,0.08114,0.04566
2009,2509,Purdue,13,fbs,Big Ten,-0.00692,-0.02992,0.02300,-0.01111,-0.05435,0.43062,0.41330,-0.03088,-0.06666,0.05742,0.07957,0.12919,0.15321,-0.05805,-0.28962,13.33333,13.16667,5.22500,5.32911,30.45625,30.08228,0.56100,0.43900,0.42718,0.39610,0.47191,0.43503,6.97191,6.92655,836,842,0.05584,-0.09667,-0.05342,-0.05517,0.45416,0.40054,0.39196,0.43243,0.06183,0.05177,0.07789,0.08108
2009,2567,SMU,13,fbs,Conference USA,0.00222,0.09763,-0.09541,0.05008,0.01506,0.46261,0.44872,0.08687,0.00046,0.07351,0.07110,0.15589,0.13869,0.25008,0.08391,13.16667,12.83333,4.99367,5.57143,32.59494,32.44156,0.59189,0.40811,0.52041,0.42466,0.37500,0.44318,8.27778,6.71023,789,858,0.07053,0.02042,-0.02258,0.04840,0.46895,0.45342,0.39950,0.49231,0.07923,0.06522,0.09181,0.05275
2009,2572,Southern Mississippi,13,fbs,Conference USA,0.06217,0.05553,0.00663,0.06219,-0.00198,0.46310,0.44530,0.04300,-0.03253,0.06786,0.07293,0.11786,0.15912,0.35781,-0.01194,12.16667,12.50000,5.75342,6.03333,34.97945,34.85333,0.46429,0.53571,0.39394,0.38261,0.45562,0.47159,7.31361,7.60795,840,905,0.20524,-0.06178,0.10908,-0.13487,0.45385,0.47111,0.48276,0.40049,0.10769,0.03333,0.08722,0.05583
2009,2579,South Carolina,13,fbs,SEC,0.01607,-0.17102,0.18709,-0.09600,-0.14712,0.40344,0.38714,-0.10003,-0.11326,0.06519,0.04462,0.14760,0.13780,-0.52734,-0.77313,12.33333,12.08333,5.49324,5.25517,30.82432,26.81379,0.55474,0.44526,0.34862,0.34343,0.41714,0.39655,7.88000,6.57471,813,762,-0.07433,-0.12299,-0.21020,-0.09381,0.39690,0.41160,0.35530,0.41404,0.07539,0.05249,0.06017,0.03148
2009,2628,TCU,13,fbs,Mountain West,0.12675,-0.18322,0.30998,0.05510,-0.22664,0.50000,0.31886,0.08413,-0.21564,0.04706,0.06377,0.09294,0.14111,0.28909,-1.01232,13.50000,13.75000,5.24691,4.46667,34.47531,19.44242,0.37059,0.62941,0.45455,0.30612,0.42466,0.31844,6.37671,7.90503,850,737,0.19613,-0.02794,-0.22146,-0.23230,0.50159,0.49907,0.30130,0.33807,0.08889,0.02243,0.07532,0.05114
2009,2633,Tennessee,13,fbs,SEC,0.11417,-0.07106,0.18523,0.03347,-0.08939,0.45943,0.41716,0.05886,-0.05803,0.06400,0.04935,0.13486,0.14806,0.17969,-0.48453,12.53846,12.07692,5.36810,5.42038,31.97546,27.85987,0.47886,0.52114,0.48855,0.34351,0.42045,0.40000,6.77273,6.81622,875,851,0.07562,-0.00525,-0.14781,-0.03457,0.45823,0.46053,0.41019,0.42369,0.08353,0.04605,0.04612,0.05239
2009,2638,UTEP,13,fbs,Conference USA,0.02357,0.16088,-0.13731,0.06160,0.11029,0.43696,0.49776,0.07075,0.07146,0.07081,0.07324,0.13126,0.11510,0.32426,0.64725,12.22222,12.66667,5.26364,5.86842,34.09091,38.81579,0.54750,0.45250,0.41935,0.42963,0.42478,0.51163,7.95575,6.27907,579,669,0.10295,0.01158,0.15715,0.06274,0.43849,0.43511,0.47478,0.52108,0.07256,0.06870,0.09496,0.05120
2009,2641,Texas Tech,13,fbs,Big 12,0.14576,-0.05693,0.20269,0.08997,-0.08824,0.48593,0.41798,0.04883,-0.09830,0.07900,0.06292,0.13095,0.17191,0.52616,-0.50024,13.16667,13.08333,5.84810,5.66879,38.72152,29.87898,0.70887,0.29113,0.48175,0.31579,0.45399,0.42553,7.60736,6.99468,924,890,0.14056,-0.03322,-0.08121,-0.09630,0.48855,0.47955,0.41263,0.42410,0.07786,0.08178,0.07579,0.04819
2009,2649,Toledo,13,fbs,Mid-American,0.01488,0.15619,-0.14132,0.06227,0.01137,0.44721,0.42340,0.03443,-0.02797,0.08422,0.08082,0.13049,0.13510,0.33866,0.05821,12.91667,13.50000,5.43871,5.11728,35.16129,30.18519,0.54686,0.45314,0.45690,0.45122,0.42197,0.47799,6.72832,7.14465,843,829,0.04083,0.08813,-0.03277,0.05918,0.44252,0.45288,0.39907,0.44975,0.08894,0.07853,0.08353,0.07789
2009,2653,Troy,13,fbs,Sun Belt,-0.02666,0.13563,-0.16229,0.03777,0.02302,0.45673,0.43311,0.01517,-0.00135,0.06731,0.09240,0.15769,0.17324,0.22316,0.13744,13.53846,13.38462,5.90909,5.97126,38.94886,37.55747,0.56442,0.43558,0.43529,0.42520,0.48205,0.39109,6.82051,7.86139,1040,1039,0.16912,-0.13244,0.00105,0.05188,0.47019,0.43929,0.42881,0.43875,0.08688,0.04194,0.10339,0.07795
2009,2655,Tulane,13,fbs,Conference USA,-0.16350,0.20308,-0.36658,-0.14252,0.16332,0.38968,0.52408,-0.18540,0.16034,0.05874,0.04816,0.18625,0.10198,-0.82900,0.97712,10.90909,10.72727,5.81667,5.98305,29.66667,38.72034,0.53438,0.46562,0.28125,0.48101,0.45570,0.49180,7.05696,5.40984,698,706,-0.08167,-0.21236,0.29964,0.07318,0.41019,0.36615,0.56228,0.49882,0.06971,0.04615,0.05694,0.04235
2009,2711,Western Michigan,13,fbs,Mid-American,-0.14120,0.19062,-0.33183,-0.07838,0.06598,0.42586,0.46693,-0.07581,0.06947,0.05703,0.06874,0.15336,0.14008,-0.42355,0.35325,13.27273,13.09091,5.40411,5.35417,30.29452,34.38889,0.63245,0.36755,0.39024,0.44248,0.43293,0.40789,6.57317,6.74342,789,771,-0.06933,-0.09394,0.10144,0.03342,0.42285,0.43103,0.47967,0.45522,0.06613,0.04138,0.07859,0.05970
2009,2751,Wyoming,13,fbs,Mountain West,-0.09849,-0.01034,-0.08815,-0.12426,-0.03861,0.38909,0.46045,-0.14754,0.00862,0.07273,0.05549,0.15879,0.12987,-0.67891,-0.22402,12.58333,12.16667,5.46358,5.80137,25.76159,33.33562,0.50061,0.49939,0.26506,0.38621,0.40314,0.40994,7.35602,7.08075,825,847,-0.11384,-0.13470,0.07591,-0.12873,0.38015,0.39806,0.47989,0.44515,0.08232,0.06311,0.06166,0.05063
2009,2,Auburn,14,fbs,SEC,0.08288,0.02375,0.05913,-0.01533,0.00596,0.43262,0.44357,0.06213,0.00535,0.06028,0.07901,0.12648,0.12641,-0.08262,0.03220,13.08333,13.66667,5.38854,5.40244,33.19108,30.29268,0.42317,0.57683,0.42857,0.48031,0.41520,0.38798,6.69591,7.01639,846,886,-0.08145,0.03317,0.01872,-0.00721,0.39385,0.46107,0.42889,0.45872,0.08380,0.04303,0.08444,0.07339
2009,5,UAB,14,fbs,Conference USA,0.10274,0.14849,-0.04575,0.10476,0.10227,0.47134,0.46884,0.13438,0.04620,0.08599,0.07082,0.16242,0.15722,0.53926,0.58701,12.20000,12.30000,5.14754,5.73984,37.46721,37.38211,0.42675,0.57325,0.34483,0.41538,0.42975,0.49635,8.13223,7.08029,628,706,0.03778,0.15462,0.26878,-0.08853,0.43657,0.49722,0.50928,0.42249,0.10075,0.07500,0.09284,0.04559
2009,8,Arkansas,14,fbs,SEC,0.14948,-0.00140,0.15088,0.06253,-0.03111,0.41524,0.43314,0.08639,0.05311,0.07884,0.07101,0.13798,0.14083,0.29195,-0.15744,13.58333,13.91667,4.66871,5.05988,31.95706,32.44910,0.55322,0.44678,0.47573,0.27869,0.36184,0.37725,8.55921,7.39521,761,845,0.15645,-0.05376,0.03298,-0.09067,0.43230,0.39412,0.43489,0.43151,0.09026,0.06471,0.10074,0.04338
2009,9,Arizona State,14,fbs,Pac-10,-0.05673,-0.07104,0.01431,-0.08446,-0.06875,0.40639,0.39875,-0.05964,-0.01559,0.06240,0.05763,0.13546,0.11059,-0.43351,-0.34483,12.80000,12.80000,5.13281,5.01562,27.55469,28.19531,0.57991,0.42009,0.45333,0.35526,0.32394,0.37063,7.76761,6.79021,657,642,-0.03240,-0.15632,-0.04426,-0.09355,0.37533,0.44928,0.40557,0.39185,0.08399,0.03261,0.06811,0.04702
2009,12,Arizona,14,fbs,Pac-10,-0.00742,0.02218,-0.02959,-0.02432,-0.03258,0.44100,0.41366,-0.01489,0.00356,0.05244,0.06443,0.10608,0.12113,-0.13426,-0.16633,12.66667,12.66667,5.51974,5.10526,30.71053,28.29605,0.56138,0.43862,0.35172,0.45794,0.42442,0.36471,6.26163,6.52941,839,776,-0.02868,-0.01874,-0.08822,0.03409,0.44798,0.43207,0.38061,0.45326,0.05096,0.05435,0.08038,0.04533
2009,21,San Diego State,14,fbs,Mountain West,-0.00461,0.10581,-0.11042,-0.03044,0.06656,0.40320,0.42302,-0.11696,-0.04191,0.06880,0.08777,0.14560,0.10935,-0.15856,0.39203,12.00000,11.80000,5.20833,5.88983,30.25833,35.37288,0.61440,0.38560,0.36620,0.44954,0.44526,0.50980,7.48905,7.39216,625,695,0.13957,-0.30134,0.20293,-0.03640,0.45312,0.32365,0.44482,0.40657,0.10417,0.01245,0.12709,0.05808
2009,23,San Jose State,14,fbs,Western Athletic,-0.18088,0.18621,-0.36710,-0.18279,0.16298,0.37398,0.48244,-0.20468,0.14090,0.04675,0.10166,0.18496,0.11830,-0.90840,0.92811,12.37500,11.87500,4.96970,5.69474,23.31313,41.74737,0.58537,0.41463,0.34694,0.47115,0.35135,0.47368,8.52252,6.50526,492,541,-0.09588,-0.30548,-0.03955,0.28365,0.37500,0.37255,0.41089,0.52507,0.05556,0.03431,0.08911,0.10914
2009,24,Stanford,14,fbs,Pac-10,0.17394,0.18455,-0.01061,0.15001,0.11377,0.48931,0.46371,0.15811,0.08322,0.09434,0.07380,0.08050,0.09840,0.87052,0.67514,11.41667,11.41667,5.80292,5.93431,38.87591,38.46715,0.38365,0.61635,0.46207,0.43750,0.47333,0.46667,6.81333,6.40000,795,813,0.22633,0.10251,0.21001,0.00247,0.47541,0.49796,0.48165,0.44297,0.11148,0.08367,0.08945,0.05570
2009,25,California,14,fbs,Pac-10,0.01605,0.08322,-0.06717,0.00406,0.00692,0.43233,0.42022,0.07689,0.02388,0.06015,0.07552,0.14160,0.13886,0.02011,0.03572,13.41667,13.25000,4.95652,5.16352,29.93789,31.20755,0.50376,0.49624,0.36264,0.37168,0.39053,0.40462,7.12426,7.35838,798,821,0.03981,-0.03224,0.12898,-0.13473,0.42786,0.43687,0.47619,0.35526,0.07463,0.04545,0.08844,0.06053
2009,26,UCLA,14,fbs,Pac-10,-0.10366,-0.04396,-0.05970,-0.08759,-0.09720,0.40490,0.42225,-0.07404,-0.05998,0.05601,0.06699,0.14586,0.17344,-0.45221,-0.49854,12.76923,12.53846,5.16265,5.12883,29.10241,29.53988,0.53909,0.46091,0.29592,0.34694,0.35829,0.35955,7.13369,7.35393,857,836,-0.02681,-0.15868,-0.10710,-0.08846,0.42857,0.37722,0.41327,0.43018,0.07359,0.03544,0.08418,0.05180
2009,30,USC,14,fbs,Pac-10,0.00346,-0.00299,0.00645,0.00250,-0.06745,0.42581,0.43408,0.02049,-0.06440,0.06031,0.05359,0.12907,0.13612,0.01298,-0.39085,12.30769,12.38462,5.18125,5.79503,34.26250,30.36025,0.48854,0.51146,0.38793,0.38760,0.39506,0.40299,7.47531,7.28856,829,933,-0.00696,0.01154,-0.04653,-0.09150,0.42716,0.42453,0.40481,0.46774,0.07407,0.04717,0.06613,0.03917
2009,36,Colorado State,14,fbs,Mountain West,0.01718,0.16932,-0.15214,-0.00199,0.11970,0.44556,0.49254,0.02462,0.00382,0.06877,0.08277,0.13754,0.13840,-0.01149,0.69465,11.00000,11.54545,5.76860,5.80315,34.52066,37.03150,0.46705,0.53295,0.43158,0.45872,0.38732,0.56863,7.15493,6.40523,698,737,0.01727,-0.01887,0.19698,0.04631,0.42945,0.45968,0.47911,0.50529,0.08896,0.05108,0.11978,0.04762
2009,38,Colorado,14,fbs,Big 12,-0.08079,-0.04048,-0.04031,-0.15173,-0.08264,0.37676,0.40050,-0.18150,-0.04624,0.06925,0.06965,0.16667,0.14552,-0.76044,-0.41015,14.16667,13.50000,5.01176,4.96296,25.48235,28.72222,0.60094,0.39906,0.37383,0.38211,0.38220,0.37647,8.33508,6.64706,852,804,-0.13400,-0.17843,-0.01382,-0.13929,0.36523,0.39412,0.42424,0.38095,0.07227,0.06471,0.08540,0.05669
2009,41,Connecticut,14,fbs,Big East,0.10608,0.03119,0.07490,0.02117,0.01314,0.42275,0.43851,0.01820,-0.00555,0.06707,0.08075,0.12575,0.14658,0.11864,0.07145,12.41667,12.33333,5.60403,5.43919,32.34899,33.02027,0.43473,0.56527,0.39837,0.32407,0.43333,0.42286,6.44444,6.43429,835,805,0.00991,0.02983,0.11701,-0.09576,0.40771,0.43432,0.45874,0.41730,0.08540,0.05297,0.10194,0.05852
2009,52,Florida State,14,fbs,ACC,0.18097,0.18400,-0.00303,0.08255,0.20892,0.50627,0.46323,0.05745,0.18271,0.07143,0.11613,0.12155,0.14452,0.48438,1.13226,11.33333,11.91667,5.86765,5.41958,38.96324,39.72028,0.52381,0.47619,0.41958,0.48413,0.55782,0.48966,6.63265,7.46207,798,775,0.11158,0.05062,0.25304,0.17515,0.53828,0.47105,0.46429,0.46241,0.07656,0.06579,0.12500,0.10934
2009,57,Florida,14,fbs,SEC,0.19279,-0.17687,0.36966,0.13281,-0.17090,0.50994,0.38312,0.07822,-0.14069,0.06082,0.05195,0.13099,0.14545,0.76210,-0.88320,11.46154,11.46154,5.73826,5.16779,40.59060,24.71141,0.42573,0.57427,0.40120,0.39362,0.53614,0.33333,6.50000,8.02299,855,770,0.19064,0.08994,-0.20613,-0.13568,0.49451,0.52138,0.35844,0.40779,0.07692,0.04888,0.07013,0.03377
2009,58,South Florida,14,fbs,Big East,-0.03147,-0.08884,0.05737,-0.01596,-0.07367,0.41630,0.41758,-0.07722,-0.07215,0.09333,0.06593,0.18074,0.14835,-0.07980,-0.39145,12.27273,12.45455,5.00000,5.31387,31.05926,29.16058,0.41630,0.58370,0.40789,0.29592,0.44805,0.44737,7.68182,7.34868,675,728,-0.03203,-0.00450,-0.05780,-0.08979,0.39858,0.42893,0.42779,0.40720,0.11744,0.07614,0.08174,0.04986
2009,59,Georgia Tech,14,fbs,ACC,0.24066,0.05912,0.18154,0.14419,0.04004,0.45485,0.44079,0.05468,0.00713,0.09588,0.08158,0.12375,0.14079,0.87391,0.21278,11.38462,11.00000,6.06081,5.31469,37.63514,35.14685,0.18729,0.81271,0.49007,0.37209,0.53226,0.45912,6.11290,7.02516,897,760,0.25760,0.11805,0.10978,-0.03008,0.38095,0.47188,0.43832,0.44327,0.13095,0.08779,0.09186,0.07124
2009,61,Georgia,14,fbs,SEC,0.08487,0.00156,0.08330,-0.01477,-0.00320,0.40706,0.41413,-0.04005,-0.01031,0.08412,0.07552,0.15197,0.14007,-0.07456,-0.01754,12.16667,12.50000,5.04795,5.47333,31.17123,30.43333,0.46404,0.53596,0.40000,0.29630,0.41401,0.42442,7.50955,7.56395,737,821,0.11157,-0.12416,0.05022,-0.05347,0.40936,0.40506,0.40704,0.42080,0.13450,0.04051,0.09799,0.05437
2009,62,Hawai'i,14,fbs,Western Athletic,-0.05304,0.23325,-0.28630,0.00926,0.15844,0.46260,0.51471,-0.01984,0.13828,0.07618,0.08957,0.16205,0.13369,0.05067,0.94057,12.00000,11.45455,5.46970,5.93651,39.40909,39.11905,0.71607,0.28393,0.29921,0.47015,0.47581,0.46377,8.01613,5.58696,722,748,0.02251,-0.02414,0.16776,0.15240,0.45648,0.47805,0.50340,0.52203,0.07930,0.06829,0.11905,0.07048
2009,66,Iowa State,14,fbs,Big 12,-0.00375,0.06048,-0.06423,-0.07552,-0.01630,0.42978,0.46482,-0.06089,-0.02032,0.05932,0.05306,0.12591,0.14187,-0.41864,-0.09616,12.41667,12.25000,5.54362,5.89796,30.33557,35.28571,0.43947,0.56053,0.44578,0.40000,0.44134,0.41250,6.79330,6.53125,826,867,-0.09235,-0.06232,0.09971,-0.12581,0.42975,0.42981,0.48219,0.44843,0.06612,0.05400,0.06888,0.03812
2009,68,Boise State,14,fbs,Western Athletic,0.11399,-0.06445,0.17845,0.13616,-0.12977,0.48280,0.38275,0.14283,-0.15952,0.07547,0.06926,0.11099,0.15917,0.71740,-0.59333,13.15385,13.84615,5.26901,4.57222,35.35673,24.61667,0.47836,0.52164,0.42408,0.33333,0.42331,0.35795,6.12883,7.54545,901,823,0.29145,-0.00625,-0.13546,-0.12372,0.49884,0.46809,0.37736,0.38847,0.09745,0.05532,0.08019,0.05764
2009,70,Idaho,14,fbs,Western Athletic,0.15103,0.30328,-0.15225,0.16404,0.24897,0.48495,0.51434,0.11028,0.09148,0.09922,0.07616,0.13155,0.12760,1.01477,1.72400,11.15385,11.23077,6.18621,6.92466,44.18621,45.91096,0.49164,0.50836,0.51977,0.44385,0.51497,0.62679,6.31138,6.54067,897,1011,0.32073,0.01250,0.41088,0.06333,0.50567,0.46491,0.54815,0.47558,0.14739,0.05263,0.10370,0.04459
2009,77,Northwestern,14,fbs,Big Ten,0.00857,0.02292,-0.01435,-0.01876,-0.05118,0.44630,0.43622,-0.02294,-0.01556,0.05527,0.05740,0.12826,0.14796,-0.11609,-0.25719,12.91667,13.00000,6.18710,5.02564,33.21290,29.88462,0.55996,0.44004,0.40367,0.37736,0.45098,0.38562,6.80392,6.72549,959,784,0.10299,-0.17369,0.00418,-0.10943,0.47300,0.41232,0.44030,0.43194,0.07449,0.03081,0.07214,0.04188
2009,84,Indiana,14,fbs,Big Ten,0.06421,0.10568,-0.04147,-0.00185,0.04315,0.43166,0.46915,-0.02044,0.02233,0.06089,0.06427,0.14073,0.14524,-0.00968,0.24325,12.81818,12.54545,5.24113,5.63768,31.23404,34.44203,0.56428,0.43572,0.38655,0.50435,0.43210,0.49007,6.53086,6.19205,739,778,0.04760,-0.06589,0.05175,0.03585,0.46523,0.38820,0.43697,0.49644,0.07194,0.04658,0.08683,0.04513
2009,87,Notre Dame,14,fbs,FBS Independents,0.12093,0.06726,0.05367,0.12393,0.04562,0.50000,0.46194,0.17207,0.01582,0.07394,0.08129,0.12207,0.14581,0.74358,0.25072,11.83333,11.75000,6.00000,5.49645,39.80282,35.96454,0.55751,0.44249,0.37410,0.41905,0.42308,0.45570,6.57692,7.46835,852,775,0.27795,-0.07013,0.16243,-0.05678,0.51579,0.48011,0.49171,0.43584,0.09684,0.04509,0.11050,0.05569
2009,96,Kentucky,14,fbs,SEC,0.04490,0.03025,0.01465,-0.05982,0.00973,0.41494,0.43251,-0.09186,0.00843,0.07607,0.08540,0.13970,0.13774,-0.32277,0.05354,12.18182,12.00000,5.39552,5.50000,26.08209,34.06818,0.38589,0.61411,0.44330,0.36607,0.38365,0.45625,6.76730,6.63125,723,726,-0.21351,0.03675,0.02642,-0.00111,0.35842,0.45045,0.40210,0.45227,0.07527,0.07658,0.13986,0.05000
2009,97,Louisville,14,fbs,Big East,-0.01314,0.09327,-0.10641,-0.08277,0.06013,0.41054,0.45084,-0.07653,0.06437,0.06796,0.07022,0.18447,0.13764,-0.46620,0.33445,11.63636,11.63636,5.63281,5.56250,29.78125,35.19531,0.50763,0.49237,0.35238,0.35115,0.44172,0.41045,7.85276,7.42537,721,712,-0.04413,-0.12260,0.15455,-0.00902,0.40984,0.41127,0.49502,0.41849,0.07377,0.06197,0.09302,0.05353
2009,98,Western Kentucky,14,fbs,Sun Belt,-0.08718,0.30361,-0.39079,-0.05724,0.20426,0.41728,0.52258,-0.02740,0.16918,0.09370,0.07613,0.22548,0.10839,-0.28961,1.17261,12.27273,12.27273,5.05926,5.74074,29.33333,40.24444,0.45827,0.54173,0.44706,0.51282,0.36364,0.56522,8.53788,5.57246,683,775,-0.24035,0.09766,0.33313,0.12592,0.35783,0.46757,0.54266,0.51037,0.08946,0.09730,0.11604,0.05187
2009,99,LSU,14,fbs,SEC,0.04968,-0.07779,0.12747,-0.02690,-0.10213,0.44125,0.38950,0.01908,-0.09938,0.05614,0.06565,0.14230,0.13129,-0.13830,-0.61817,11.46154,11.61538,5.14094,6.05298,28.55034,30.15894,0.48433,0.51567,0.46392,0.25362,0.40881,0.40196,7.86164,7.26471,766,914,-0.02530,-0.02841,-0.03989,-0.15965,0.44205,0.44051,0.37585,0.40211,0.07278,0.04051,0.08428,0.04842
2009,103,Boston College,14,fbs,ACC,-0.09573,-0.06133,-0.03440,-0.14611,-0.09707,0.37304,0.41023,-0.09551,-0.06245,0.05890,0.04400,0.16623,0.14031,-0.68906,-0.53011,13.50000,12.83333,4.71605,5.46104,26.37654,28.83117,0.45550,0.54450,0.37255,0.27451,0.30625,0.38251,7.21875,7.45355,764,841,-0.07076,-0.20914,0.01734,-0.22937,0.38793,0.36058,0.45676,0.35641,0.09195,0.03125,0.05100,0.03590
2009,120,Maryland,14,fbs,ACC,-0.09223,-0.02827,-0.06396,-0.14661,-0.04259,0.37449,0.42610,-0.16678,-0.00798,0.06722,0.05193,0.18930,0.15047,-0.74739,-0.22059,13.00000,13.18182,5.09790,5.17931,25.75524,31.78621,0.53224,0.46776,0.30380,0.34513,0.38596,0.41139,7.54386,6.92405,729,751,-0.07584,-0.22712,0.05811,-0.13781,0.38144,0.36657,0.47671,0.37824,0.07732,0.05572,0.06849,0.03627
2009,127,Michigan State,14,fbs,Big Ten,0.06542,0.05420,0.01122,0.02160,0.04870,0.42404,0.45487,0.02953,0.02929,0.08587,0.06213,0.14267,0.11254,0.10685,0.26800,12.75000,12.91667,4.94771,5.50323,32.19608,32.40645,0.51915,0.48085,0.44660,0.47475,0.37255,0.48387,6.89542,7.02688,757,853,0.17143,-0.14017,0.16338,-0.10611,0.46819,0.37637,0.47143,0.43251,0.11450,0.05495,0.08571,0.03030
2009,130,Michigan,14,fbs,Big Ten,-0.03532,0.07943,-0.11475,-0.07467,0.02788,0.44846,0.45373,-0.06516,0.07920,0.07497,0.07712,0.18072,0.14010,-0.38737,0.14461,13.09091,13.63636,5.18750,5.18667,28.62500,31.82667,0.45382,0.54618,0.41593,0.40351,0.40994,0.41420,7.04969,6.69231,747,778,-0.04254,-0.10137,0.03691,0.02042,0.43068,0.46324,0.44886,0.45775,0.09145,0.06127,0.08523,0.07042
2009,135,Minnesota,14,fbs,Big Ten,-0.03646,0.01201,-0.04847,-0.12367,-0.00826,0.39783,0.43437,-0.13054,-0.02163,0.06495,0.06802,0.15968,0.14200,-0.62170,-0.04645,12.25000,12.41667,5.02721,5.62416,27.98639,31.36242,0.53721,0.46279,0.44118,0.39216,0.38125,0.45455,8.14375,6.51705,739,838,-0.05688,-0.20120,0.13294,-0.12152,0.37280,0.42690,0.44772,0.42366,0.09320,0.03216,0.09115,0.04946
2009,142,Missouri,14,fbs,Big 12,0.05730,0.01089,0.04641,-0.02499,-0.03593,0.43541,0.43584,-0.01862,-0.03062,0.06340,0.05780,0.15909,0.13064,-0.13141,-0.20859,13.25000,12.41667,5.25786,5.80537,32.86792,31.57718,0.53828,0.46172,0.28800,0.38732,0.38953,0.43617,7.13372,6.76064,836,865,0.04058,-0.10145,-0.00397,-0.07343,0.43333,0.43782,0.42612,0.44724,0.08889,0.03368,0.07066,0.04271
2009,145,Ole Miss,14,fbs,SEC,0.05398,-0.12894,0.18292,-0.06086,-0.15691,0.41823,0.38356,-0.05505,-0.13307,0.06568,0.05068,0.15416,0.17808,-0.33381,-0.79546,12.36364,13.09091,5.48529,5.06944,35.39706,26.56250,0.43968,0.56032,0.34821,0.34694,0.42105,0.36646,6.94737,7.51553,746,730,-0.08723,-0.04016,-0.20992,-0.10589,0.42073,0.41627,0.34637,0.41935,0.08232,0.05263,0.05866,0.04301
2009,150,Duke,14,fbs,ACC,0.04135,0.08041,-0.03906,-0.03217,0.04187,0.40784,0.44315,-0.07758,-0.02409,0.06967,0.07726,0.16110,0.15015,-0.18020,0.24135,12.30000,11.90000,5.60163,5.76471,32.50407,35.27731,0.63570,0.36430,0.28866,0.43956,0.42949,0.49664,7.10897,6.91946,689,686,0.10716,-0.27531,0.15074,-0.05003,0.45662,0.32271,0.44586,0.44086,0.10046,0.01594,0.11146,0.04839
2009,151,East Carolina,14,fbs,Conference USA,0.01686,-0.00557,0.02242,-0.01337,-0.04767,0.44909,0.44528,-0.03862,-0.03702,0.05895,0.05579,0.13076,0.15236,-0.07796,-0.26767,12.30769,12.76923,5.83125,5.61446,32.13125,33.66867,0.47588,0.52412,0.40299,0.35385,0.45000,0.45789,6.81000,7.70526,933,932,0.10324,-0.11925,-0.00725,-0.10435,0.47973,0.42127,0.44301,0.44845,0.08108,0.03885,0.06985,0.03608
2009,152,NC State,14,fbs,ACC,0.10778,0.11656,-0.00878,0.03497,0.10588,0.42775,0.48250,-0.00079,0.04713,0.07659,0.08219,0.15607,0.11872,0.20000,0.57017,12.10000,12.20000,5.71901,5.38525,34.46281,34.73770,0.54624,0.45376,0.39326,0.46939,0.47692,0.51493,7.51538,6.82836,692,657,0.11316,-0.05915,0.22028,0.00115,0.43915,0.41401,0.51274,0.45481,0.10053,0.04777,0.11146,0.05539
2009,153,North Carolina,14,fbs,ACC,-0.07046,-0.23389,0.16343,-0.11652,-0.16463,0.37535,0.40056,-0.13003,-0.10557,0.05524,0.05078,0.14448,0.18054,-0.63771,-0.83975,11.72727,12.63636,5.47287,5.10072,27.51938,27.71942,0.48725,0.51275,0.25472,0.46591,0.39752,0.37654,7.37888,7.00000,706,709,-0.11922,-0.11396,-0.14803,-0.18128,0.38372,0.36740,0.42254,0.37853,0.06977,0.04144,0.05634,0.04520
2009,154,Wake Forest,14,fbs,ACC,0.05575,0.04787,0.00788,0.03817,0.07768,0.45385,0.44521,-0.04236,0.07287,0.08077,0.07260,0.13974,0.11370,0.22728,0.42961,11.90909,12.00000,5.95420,5.53030,35.66412,35.08333,0.54103,0.45897,0.46552,0.42593,0.44720,0.43046,8.09938,6.90066,780,730,0.11916,-0.05729,0.07188,0.08294,0.48341,0.41899,0.42363,0.46475,0.09716,0.06145,0.08646,0.06005
